6,GNN-0-0.5,pca,5,4,RM,0.8,0.0,False,True,0,0,3.0958807468414307,30347519387.989952,16097915224.284592,13005000000.00162,300000000.0,1391727000.0000486,489159085.82587516,187130839.68000004,3234102187.375403,0.0,575780170.0660937,149118128.7109876,0.0,0,13499999.999999965,0,6577.923877538294,1653.5480977503673,6,1925801.4000000013,14249604163.70536,3234102187.3754044,9961301976.32996,0.0,1054200000.0,0.0,0.0,9.89530235528946e-10,0,0.0,6522406.193877,8226329.769584941,Production:,24952191.13576944,811622.5258216377,1709836.5724963332,22968720.0,24519240.0,0.0,3.2523683071199123e-07,52559941.69117133,0.0,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.000000000001869,0.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0-0.5,pca,2,4,RM,0.8,0.0,False,True,0,0,20.125296115875244,34848459311.45609,24007829966.8581,9456200000.0,300000000.0,1275069000.0,301713789.2245075,187130839.68000007,2012911706.115812,0.0,12438980486.842184,48735851.11171386,0.0,0,8804551.512979457,0,1970.531117405487,688.659739349996,88,5748860.64000011,10840629344.597994,2495745559.969811,7290683784.628185,0.0,1054200000.0,0.0,0.0,4695448.487020532,0,0.0,2186897.6788303666,2023965.2015534716,Production:,4546440.0,929655.3014808289,1944530.3210256856,22364280.0,24519240.0,4129837.8449014993,10038960.0,31536000.0,132370.1834132,132370.1834132,390191.16070212016,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,6.0,6.0,6.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0-0.5,pca,365,4,RM,0.8,0.0,False,True,0,0,2496.2099797725677,22713459314.405075,1644245923.1947038,16722364157.202538,0.0,0.0,473768331.9310148,3808210.1270695436,0.0,0.0,1158494254.9180157,8175126.218648532,0.0,0,918066.5819128564,0,381.82436190138395,73.12548637143192,5,370394316.46637785,4346849234.0078335,2570754338.322898,721894895.6849397,0.0,1054200000.0,0.0,0.0,12581933.41808714,0,0.0,36094744.784246944,950675.5254676243,Production:,90180907.57072274,869581.6388096897,1778854.0075262496,22193413.428582184,498979.3143434946,220255.19608313878,9983952.0,132775.9113781598,118282.37056265734,118282.37056265734,268590.6841707039,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,6.0,6.0,6.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN-0-0,kmeans,10,4,RM,0.8,0.0,False,True,0,0,6.631792306900024,29336291767.258568,15875395214.31735,13347720000.0,300000000.0,1399377000.0,488938756.5011657,187130839.68,3232717573.6399794,0.0,0.0,152228618.13617632,0.0,0,13499999.999999907,0,6815.082555101609,1605.4140924399978,6,3851602.8000000305,13460896552.94122,3232717573.63998,9173978979.30124,0.0,1054200000.0,0.0,0.0,0.0,0,0.0,11408559.489714002,17021009.83781228,Production:,24955435.80455795,837301.7246069789,1865421.2229747416,22968720.0,24519240.0,0.0,0.0,52520516.246395975,960021.5329566492,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,51.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0-0,kmeans,2,4,RM,0.8,0.0,False,True,0,0,33.835973501205444,30598463420.48322,23148567413.73635,10543520000.0,300000000.0,1304279000.0,322849800.0,187130839.67999995,2150831525.8800006,0.0,10366169114.367212,124618659.68912849,0.0,0,8949061.999199998,0,5346.285327468001,1506.6355127399986,88,5748860.64000011,7449896006.746868,2618805339.1698055,3776890667.5770636,0.0,1054200000.0,0.0,0.0,4550938.000799961,0,0.0,964586.7875261566,2162454.720000002,Production:,4546440.0,1096658.531086114,2214391.6335599544,22364280.0,24519240.0,4152240.0,10038960.0,35040000.0,1274202.4370647068,150386.99994736045,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,57.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0-0,kmeans,365,4,RM,0.8,0.0,False,True,0,0,2558.4174721240997,23861302303.581173,1670782872.2462747,17854550651.79059,0.0,0.0,469802410.21733737,4005603.7118031015,0.0,0.0,1188799732.098502,8175126.218648532,0.0,0,2096574.2697751652,0,381.82436190138395,73.12548637143192,5,368969678.610129,4335968779.544312,2574595589.552116,707173189.9922007,0.0,1054200000.0,0.0,0.0,11403425.730224831,0,0.0,35358659.499610014,919406.9801369046,Production:,89221643.03353375,868986.8705894131,1773278.4164776562,22185985.957609694,524843.2536429644,399719.0995470865,10011716.140995122,103746.79377205779,1098728.4240184864,115200.39957486381,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,10.0,57.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN-0.5-0.5,kmeans,10,4,RM,0.8,0.0,False,True,0,0,6.264119386672974,29336291767.258568,15875395214.31735,13347720000.0,300000000.0,1399377000.0,488938756.5011657,187130839.68,3232717573.6399794,0.0,0.0,152228618.13617632,0.0,0,13499999.999999907,0,6815.082555101609,1605.4140924399978,6,3851602.8000000305,13460896552.94122,3232717573.63998,9173978979.30124,0.0,1054200000.0,0.0,0.0,0.0,0,0.0,11408559.489714002,17021009.83781228,Production:,24955435.80455795,837301.7246069789,1865421.2229747416,22968720.0,24519240.0,0.0,0.0,52520516.246395975,960021.5329566492,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,51.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,kmeans,2,4,RM,0.8,0.0,False,True,0,0,31.974242210388184,35476153477.09204,29412153943.945175,3607520000.0,300000000.0,1096279000.0,154657800.0,187130839.67999995,1056966821.8800001,0.0,24066566304.26519,0.0,0.0,0,7885303.663200003,0,0.0,0.0,0,5748860.64000011,6063999533.146867,1634327105.569808,3375472427.577059,0.0,1054200000.0,0.0,0.0,5614696.3367999755,0,0.0,852112.450896106,1062678.7200000007,Production:,4546440.0,1096658.531086114,2214391.6335599544,22364280.0,24519240.0,4152240.0,10038960.0,7008000.0,1466029.0193089717,153006.6812868467,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,57.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,GNN-0.5-0.5,kmeans,365,4,RM,0.8,0.0,False,True,0,0,2586.2356095314026,16729256953.550873,1670659406.395548,10716527976.775436,0.0,0.0,469515471.2738085,4005603.7118031005,0.0,0.0,1188963205.191333,8175126.218648532,0.0,0,6874679.485110312,0,381.82436190138395,73.12548637143192,5,374905533.9440511,4342069570.3798895,2572610915.940049,715258654.4398448,0.0,1054200000.0,0.0,0.0,6625320.5148896845,0,0.0,35762932.7219922,959519.9067269398,Production:,89167531.30424021,869079.0542408136,1773789.8982559033,22183997.44594048,524843.2536429646,463961.6490591435,10038960.0,38400.0,1125911.306550882,115708.81051368816,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,57.0,6.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,GNN-0-0.5,pca,10,4,RM,0.8,0.0,False,True,0,0,8.363532304763794,29574954278.7866,16205554744.208473,13744200000.0,300000000.0000001,1408227000.0,486803890.3531995,187130839.67999983,3219301452.133458,0.0,0.0,79193014.17533198,0.0,0,13500000.000000032,0,3246.4133784585,1082.319171979999,6,3851602.8000000305,13369399534.578123,3219301452.133463,9095898082.44466,0.0,1054200000.0,0.0,0.0,2.1573214326053858e-09,0,0.0,10642587.176515007,17569547.346663047,Production:,24986874.80418691,832813.8427042064,1762608.1911893669,22968720.0,24519240.0,0.0,0.0,52138506.055377506,2174179.751809245,0.0,0.0,0.0,established:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,110.0,0.0,0.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,1.0000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0
