,1,2,3,4,5,6
0,1342.820998,1440.655575,600.7631146,7581.562212,910.2133881,4209.789191
1,1276.77925,1369.802192,571.2357706,7208.690759,865.4478663,4003.605235
2,1217.84326,1306.572273,544.8833662,6875.938387,825.4988879,3819.512768
3,1157.820508,1242.176413,518.0372952,6537.050155,784.8132618,3631.675821
4,1095.791423,1175.628045,490.2956837,6186.834183,742.7676705,3437.642565
5,1064.776881,1142.353861,476.4004313,6011.726197,721.7448748,3339.520271
6,1045.215149,1121.366909,467.6097337,5901.280728,708.4852139,3276.429833
7,1023.312696,1097.868698,457.7848108,5777.619563,693.6389269,3206.588524
8,988.4526847,1060.468874,442.1844688,5580.800075,670.0095312,3097.103904
9,971.0644778,1041.813806,434.3957195,5482.626325,658.223166,3042.163442
10,971.9004493,1042.710684,434.7588543,5487.346217,658.7898182,3044.292636
11,994.9732623,1067.464525,445.0687212,5617.615231,674.4294182,3116.054468
12,1011.859886,1085.581466,452.6367118,5712.957045,685.8757921,3169.587255
13,1025.151833,1099.84183,458.5916478,5788.003325,694.8855617,3211.631878
14,1062.603356,1140.021977,475.3352007,5999.454478,720.2715791,3328.508171
15,1098.048546,1178.049616,491.2073205,6199.577891,744.2976313,3440.278488
16,1113.012436,1194.103737,497.933803,6284.063954,754.4407053,3488.62928
17,1137.172012,1220.023519,508.7462262,6420.468827,770.8169531,3564.537653
18,1154.476622,1238.5889,516.4888533,6518.170588,782.5466531,3618.821566
19,1163.672308,1248.454561,520.6004835,6570.089398,788.779827,3647.541033
20,1167.099791,1252.131762,522.1417098,6589.440954,791.103101,3658.639475
21,1185.407567,1271.773396,530.3256283,6692.806585,803.5127836,3715.728516
22,1264.657664,1356.797457,565.744534,7140.252328,857.2314097,3962.520278
23,1328.776677,1425.58802,594.4451357,7502.26803,900.6936315,4164.190068
24,1312.057247,1407.650455,586.9870936,7407.870194,889.360588,4112.771091
25,1277.280833,1370.340319,571.4508791,7211.522695,865.7878576,4004.757363
26,1238.909742,1329.173606,554.2979939,6994.879661,839.7785227,3885.09192
27,1185.407567,1271.773396,530.3806989,6692.806585,803.5127836,3718.219245
28,1114.433588,1195.62843,498.6410383,6292.08777,755.404014,3496.315169
29,1053.324072,1130.066628,471.2930891,5947.063679,713.98174,3304.362346
30,990.2082248,1062.352318,443.0536675,5590.711847,671.1995008,3106.397208
31,985.0252016,1056.791673,440.690629,5561.448518,667.6862573,3088.148647
32,957.1873512,1026.925627,428.2389176,5404.276121,648.8167399,3000.995087
33,966.2158432,1036.611912,432.2531806,5455.250953,654.9365834,3028.169761
34,981.3469271,1052.845409,439.0074952,5540.680994,665.1929878,3074.920417
35,997.1467882,1069.796408,446.0800865,5629.886949,675.9027139,3124.630355
36,1011.525498,1085.222714,452.5436809,5711.069089,685.6491313,3171.097511
37,1060.095441,1137.331342,474.2686985,5985.294803,718.5716226,3323.156406
38,1129.481074,1211.772239,505.287229,6377.045823,765.6037531,3539.605077
39,1173.453175,1258.948037,524.9673929,6625.312132,795.4096575,3677.8
40,1184.404401,1270.697142,529.8916445,6687.142715,802.832801,3713.253895
41,1180.391738,1266.392126,528.1146511,6664.487234,800.1128705,3701.498441
42,1173.620369,1259.127412,525.0948194,6626.25611,795.5229879,3680.704301
43,1163.755905,1248.544249,520.6848011,6570.561387,788.8364923,3649.925077
44,1168.60454,1253.746143,522.8447427,6597.936759,792.1230749,3664.705843
45,1173.453175,1258.948037,525.0192995,6625.312132,795.4096575,3680.147623
46,1263.487304,1355.541827,565.2642607,7133.64448,856.4380967,3960.811007
47,1352.267475,1450.7903,604.9665538,7634.89699,916.6165576,4238.372598
48,1344.49294,1442.449332,601.494959,7591.001996,911.3466924,4214.299718
49,1310.552498,1406.036074,586.3254201,7399.374389,888.3406141,4108.575326
50,1272.014213,1364.689985,569.0941523,7181.787376,862.2179489,3988.223728
51,1215.836929,1304.419765,543.9840588,6864.610647,824.1389227,3813.146095
52,1138.509566,1221.458525,509.4058324,6428.020654,771.7235966,3571.498848
53,1057.336735,1134.371644,473.1045865,5969.71916,716.7016704,3317.678339
54,1024.984639,1099.662455,458.5925941,5787.059347,694.7722313,3214.533599
55,997.1467882,1069.796408,446.1126317,5629.886949,675.9027139,3126.102305
56,987.3659218,1059.302932,441.7129511,5574.664215,669.2728834,3094.361166
57,979.0062069,1050.33415,437.9636269,5527.465297,663.6063617,3067.733413
58,982.43369,1054.01135,439.49182,5546.816854,665.9296356,3078.242394
59,993.134125,1065.491392,444.2811703,5607.231469,673.1827834,3111.883379
60,1023.396293,1097.958386,457.8212147,5778.091552,693.6955921,3206.805532
61,1078.068828,1156.614225,482.2551702,6086.772477,730.7546444,3377.033199
62,1112.427256,1193.475922,497.6355823,6280.76003,754.0440487,3485.147624
63,1129.982657,1212.310366,505.5168021,6379.877758,765.9437444,3541.411405
64,1141.686258,1224.866662,510.7753181,6445.956243,773.8768748,3579.118215
65,1143.776187,1227.108858,511.7335549,6457.755973,775.2935053,3586.720676
66,1147.036476,1230.606683,513.2019734,6476.163551,777.5034488,3597.385102
67,1145.44813,1228.902614,512.4949311,6467.195756,776.4268096,3592.566861
68,1148.95921,1232.669503,514.0641236,6487.019302,778.8067488,3603.500694
69,1171.279649,1256.616153,524.0389727,6613.040413,793.9363618,3672.975538
70,1272.09781,1364.779673,569.1032845,7182.259365,862.2746141,3987.207297
71,1375.59108,1475.813204,615.3875912,7766.581971,932.4261533,4310.874044
72,1370.408057,1470.252559,613.0808287,7737.318642,928.9129098,4295.170729
73,1335.548046,1432.852734,597.5043682,7540.499154,905.2835141,4186.76622
74,1288.064865,1381.910048,576.2749759,7272.409299,873.0976706,4038.540396
75,1205.220091,1293.029411,539.2368379,6804.668021,816.9424401,3779.981072
76,1108.581787,1189.350282,496.0252654,6259.048528,751.4374487,3478.071669
77,1019.38363,1093.65337,456.1322139,5755.436072,690.9756617,3199.029792
78,983.4368558,1055.087604,440.0276583,5552.480724,666.6096182,3085.32367
79,955.7661996,1025.400933,427.6415224,5396.252305,647.8534312,2998.277026
80,946.0689304,1014.997145,423.295121,5341.50156,641.280266,2967.516129
81,954.7630338,1024.32468,427.1725827,5390.588435,647.1734486,2994.221423
82,990.9605992,1063.159509,443.35162,5594.95975,671.7094878,3107.007808
83,1076.062496,1154.461717,481.4098035,6075.444736,729.3946791,3373.106145
84,1234.228302,1324.151087,552.1393661,6968.448266,836.6052706,3867.511653
85,1337.888766,1435.363994,598.5123765,7553.714851,906.8701402,4192.331354
86,1360.543593,1459.669395,608.6635029,7681.623919,922.2264142,4264.060998
87,1370.324459,1470.162871,613.0651422,7736.846653,928.8562446,4295.890726
88,1374.086331,1474.198823,614.7590656,7758.086166,931.4061794,4308.177486
89,1373.83554,1473.929759,614.65008,7756.670198,931.2361837,4307.536683
90,1373.083165,1473.122569,614.3143087,7752.422296,930.7261968,4305.215623
91,1376.928634,1477.248209,616.033863,7774.133798,933.3327968,4317.232148
92,1378.266189,1478.683214,616.6341044,7781.685625,934.2394403,4321.508399
93,1404.01411,1506.307065,628.1455089,7927.058293,951.6923272,4401.870433
94,1490.871548,1599.492718,666.9779675,8417.455052,1010.567488,4672.968888
95,1594.782803,1710.974688,713.4623743,9004.137604,1081.002353,4998.538425
96,1600.216618,1716.804397,715.8943197,9034.8169,1084.685593,5015.615109
97,1569.536464,1683.888964,702.17655,8861.596871,1063.889458,4919.802132
98,1523.892421,1634.91941,681.7609256,8603.890778,1032.950249,4776.933132
99,1433.858292,1538.32562,641.5097114,8095.55843,971.9218099,4495.986943
100,1320.834947,1417.067677,590.9680836,7457.429058,895.3104359,4142.729289
101,1220.016786,1308.904157,545.8666311,6888.210106,826.9721836,3826.817737
102,1159.241659,1243.701106,518.6708518,6545.073971,785.7765705,3636.029381
103,1128.561506,1210.785673,504.9371109,6371.853942,764.9804357,3539.494058
104,1119.115028,1200.650949,500.699243,6318.519164,758.5772661,3509.353519
105,1124.883231,1206.839409,503.2699483,6351.086418,762.4871661,3526.988173
106,1161.749574,1246.391741,519.7435315,6559.233647,787.476527,3641.660543
107,1254.626006,1346.034917,561.2635161,7083.613627,850.4315836,3931.388813
108,1415.968503,1519.132425,633.4033212,7994.552746,959.7954533,4435.257031
109,1506.33702,1616.084966,673.8285525,8504.77305,1021.050553,4718.355802
110,1502.324357,1611.779951,672.0633869,8482.117569,1018.330623,4707.135292
111,1477.830392,1585.501417,661.144071,8343.824739,1001.727714,4632.110233
112,1457.850674,1564.066026,652.2378757,8231.019325,988.1847273,4570.943391
113,1433.440307,1537.877181,641.3301028,8093.198484,971.6384838,4495.010935
114,1408.277565,1510.881144,630.0815111,7951.129741,954.5822533,4416.52913
115,1398.496698,1500.387669,625.7063147,7895.907007,947.9524229,4385.895361
116,1394.734827,1496.351716,624.0183429,7874.667494,945.4024881,4373.877777
117,1416.888071,1520.118991,633.9108165,7999.744627,960.4187707,4442.485879
118,1498.395291,1607.564623,670.3393713,8459.934078,1015.667358,4696.346449
119,1604.814461,1721.737227,717.9391734,9060.776305,1087.80218,5029.479082
120,1606.820793,1723.889735,718.8403642,9072.104046,1089.162145,5035.930938
121,1578.732151,1693.754625,706.2771058,8913.515681,1070.122632,4948.020727
122,1528.657459,1640.031616,683.878587,8630.794161,1036.180166,4791.231121
123,1435.69743,1540.298752,642.3136103,8105.942192,973.1684446,4500.897413
124,1316.487896,1412.40391,589.0036632,7432.88562,892.3638446,4128.214756
125,1228.794487,1318.321379,549.7578206,6937.76897,832.9220314,3852.714445
126,1171.112454,1256.436777,523.940174,6612.096435,793.8230314,3671.366007
127,1140.265107,1223.341969,510.1291051,6437.932427,772.9135661,3574.192231
128,1122.8769,1204.686901,502.3439719,6339.758677,761.1272009,3519.415319
129,1149.126404,1232.848879,514.0520276,6487.96328,778.9200792,3600.094695
130,1188.751453,1275.360909,531.7546625,6711.686152,805.7793923,3723.182216
131,1240.247296,1330.608611,554.808058,7002.431487,840.6851662,3885.289645
132,1382.947629,1483.705733,618.6320402,7808.117019,937.4126924,4331.820917
133,1470.139455,1577.250137,657.6388928,8300.401735,996.5145142,4605.088989
134,1458.686645,1564.962905,652.5443578,8235.739217,988.7513794,4570.510303
135,1420.399151,1523.885879,635.4595929,8019.568172,962.7987099,4452.496338
136,1383.532809,1484.333547,618.9970841,7811.420943,937.809349,4338.324839
137,1351.013518,1449.444983,604.4685601,7627.817152,915.7665794,4237.291327
138,1317.323867,1413.300788,589.4112463,7437.605512,892.9304967,4132.354251
139,1321.670919,1417.964555,591.3360399,7462.14895,895.877088,4145.076549
140,1307.459404,1402.717624,584.9815653,7381.910789,886.2440011,4100.685724
141,1325.432791,1422.000507,593.0054791,7483.388463,898.4270228,4156.25594
142,1409.949508,1512.674901,630.7815637,7960.569525,955.7155577,4419.601781
143,1522.47127,1633.394717,681.1054462,8595.866962,1031.98694,4771.588051
144,1523.474436,1634.470971,681.5534425,8601.530832,1032.666923,4774.696428
145,1493.045074,1601.824602,667.9452612,8429.72677,1012.040784,4679.551511
146,1441.465633,1546.487212,644.8796448,8138.509446,977.0783447,4518.320814
147,1351.013518,1449.444983,604.440309,7627.817152,915.7665794,4236.013594
148,1236.569022,1326.662346,553.2595498,6981.663963,838.1918967,3878.150241
149,1155.312593,1239.485778,516.8921422,6522.89048,783.1133053,3622.766845
150,1101.141641,1181.368066,492.6422567,6217.04149,746.3942444,3452.287503
151,1100.054878,1180.202124,492.1146889,6210.905631,745.6575965,3447.009741
152,1094.621063,1174.372415,489.6679023,6180.226334,741.9743574,3429.261821
153,1098.800921,1178.856807,491.5298326,6203.825793,744.8076183,3441.999865
154,1131.988989,1214.462874,506.3614155,6391.205498,767.3037096,3545.304386
155,1197.61275,1284.867819,535.7215813,6761.717005,811.7859053,3751.074538
156,1319.58099,1415.722359,590.301111,7450.34922,894.4604576,4134.005467
157,1410.952674,1513.751155,631.1811942,7966.233395,956.3955403,4420.522677
158,1398.329504,1500.208293,625.5628417,7894.963028,947.8390924,4382.265307
159,1364.472659,1463.884723,610.4575057,7703.80741,924.8896794,4278.015213
