Day of Year,Date,Weight
9,2050-01-10,13
15,2050-01-16,4
21,2050-01-22,2
31,2050-02-01,5
32,2050-02-02,1
34,2050-02-04,4
36,2050-02-06,14
49,2050-02-19,4
58,2050-02-28,4
59,2050-03-01,9
65,2050-03-07,2
68,2050-03-10,9
70,2050-03-12,5
73,2050-03-15,9
97,2050-04-08,4
101,2050-04-12,5
105,2050-04-16,5
108,2050-04-19,1
109,2050-04-20,9
115,2050-04-26,6
116,2050-04-27,3
123,2050-05-04,7
125,2050-05-06,3
126,2050-05-07,2
135,2050-05-16,9
144,2050-05-25,5
148,2050-05-29,1
150,2050-05-31,7
161,2050-06-11,4
165,2050-06-15,6
167,2050-06-17,4
171,2050-06-21,2
172,2050-06-22,1
173,2050-06-23,1
175,2050-06-25,3
177,2050-06-27,7
182,2050-07-02,3
186,2050-07-06,5
187,2050-07-07,2
188,2050-07-08,2
196,2050-07-16,3
197,2050-07-17,2
199,2050-07-19,1
202,2050-07-22,3
205,2050-07-25,5
209,2050-07-29,3
212,2050-08-01,2
218,2050-08-07,1
219,2050-08-08,6
224,2050-08-13,2
234,2050-08-23,10
235,2050-08-24,6
236,2050-08-25,6
239,2050-08-28,2
251,2050-09-09,1
254,2050-09-12,5
258,2050-09-16,2
268,2050-09-26,11
270,2050-09-28,8
272,2050-09-30,6
276,2050-10-04,9
280,2050-10-08,3
283,2050-10-11,5
293,2050-10-21,4
300,2050-10-28,6
306,2050-11-03,3
314,2050-11-11,6
315,2050-11-12,1
316,2050-11-13,3
319,2050-11-16,7
328,2050-11-25,6
329,2050-11-26,9
332,2050-11-29,4
345,2050-12-12,6
351,2050-12-18,3
353,2050-12-20,6
358,2050-12-25,7
