Day of Year,Date,Weight
0,2050-01-01,4
3,2050-01-04,6
6,2050-01-07,1
13,2050-01-14,5
14,2050-01-15,2
17,2050-01-18,3
32,2050-02-02,5
36,2050-02-06,10
40,2050-02-10,9
43,2050-02-13,2
54,2050-02-24,6
56,2050-02-26,1
57,2050-02-27,2
63,2050-03-05,5
70,2050-03-12,3
72,2050-03-14,8
91,2050-04-02,7
95,2050-04-06,1
100,2050-04-11,4
101,2050-04-12,8
104,2050-04-15,2
109,2050-04-20,7
118,2050-04-29,2
122,2050-05-03,3
125,2050-05-06,1
128,2050-05-09,10
129,2050-05-10,4
136,2050-05-17,5
138,2050-05-19,5
142,2050-05-23,5
151,2050-06-01,4
161,2050-06-11,5
171,2050-06-21,1
172,2050-06-22,1
173,2050-06-23,1
175,2050-06-25,3
180,2050-06-30,5
185,2050-07-05,4
187,2050-07-07,3
190,2050-07-10,3
191,2050-07-11,3
193,2050-07-13,2
196,2050-07-16,6
198,2050-07-18,2
199,2050-07-19,1
205,2050-07-25,3
207,2050-07-27,4
208,2050-07-28,2
213,2050-08-02,8
215,2050-08-04,1
218,2050-08-07,1
230,2050-08-19,3
238,2050-08-27,4
239,2050-08-28,7
241,2050-08-30,2
242,2050-08-31,4
247,2050-09-05,4
254,2050-09-12,8
255,2050-09-13,6
259,2050-09-17,3
262,2050-09-20,4
264,2050-09-22,7
266,2050-09-24,8
267,2050-09-25,5
272,2050-09-30,5
278,2050-10-06,4
287,2050-10-15,4
288,2050-10-16,7
294,2050-10-22,2
295,2050-10-23,8
300,2050-10-28,6
303,2050-10-31,1
320,2050-11-17,4
322,2050-11-19,2
325,2050-11-22,12
331,2050-11-28,10
333,2050-11-30,2
338,2050-12-05,9
349,2050-12-16,6
354,2050-12-21,7
356,2050-12-23,5
359,2050-12-26,2
362,2050-12-29,5
