Day of Year,Date,Weight
14,2050-01-15,2
15,2050-01-16,3
19,2050-01-20,3
31,2050-02-01,7
35,2050-02-05,5
39,2050-02-09,6
46,2050-02-16,12
48,2050-02-18,9
84,2050-03-26,5
87,2050-03-29,4
90,2050-04-01,4
96,2050-04-07,2
98,2050-04-09,3
112,2050-04-23,2
113,2050-04-24,9
114,2050-04-25,6
117,2050-04-28,4
125,2050-05-06,4
126,2050-05-07,2
131,2050-05-12,5
136,2050-05-17,10
160,2050-06-10,4
163,2050-06-13,7
172,2050-06-22,2
173,2050-06-23,2
186,2050-07-06,5
189,2050-07-09,2
195,2050-07-15,2
197,2050-07-17,3
199,2050-07-19,1
202,2050-07-22,5
203,2050-07-23,3
205,2050-07-25,4
206,2050-07-26,7
208,2050-07-28,4
211,2050-07-31,1
216,2050-08-05,2
219,2050-08-08,6
220,2050-08-09,5
223,2050-08-12,5
228,2050-08-17,4
232,2050-08-21,6
233,2050-08-22,4
237,2050-08-26,2
244,2050-09-02,2
250,2050-09-08,1
251,2050-09-09,2
259,2050-09-17,7
261,2050-09-19,4
262,2050-09-20,5
268,2050-09-26,18
271,2050-09-29,13
276,2050-10-04,12
279,2050-10-07,5
298,2050-10-26,14
300,2050-10-28,5
301,2050-10-29,4
302,2050-10-30,1
311,2050-11-08,10
313,2050-11-10,5
314,2050-11-11,5
322,2050-11-19,7
323,2050-11-20,10
331,2050-11-28,12
336,2050-12-03,5
340,2050-12-07,6
354,2050-12-21,9
364,2050-12-31,10
