Day of Year,Date,Weight
2,2050-01-03,9
13,2050-01-14,5
14,2050-01-15,2
29,2050-01-30,5
32,2050-02-02,7
35,2050-02-05,6
37,2050-02-07,1
39,2050-02-09,12
40,2050-02-10,9
58,2050-02-28,4
63,2050-03-05,4
68,2050-03-10,7
70,2050-03-12,5
71,2050-03-13,7
73,2050-03-15,7
85,2050-03-27,4
92,2050-04-03,4
109,2050-04-20,6
112,2050-04-23,2
117,2050-04-28,6
128,2050-05-09,11
133,2050-05-14,1
136,2050-05-17,11
137,2050-05-18,10
142,2050-05-23,7
144,2050-05-25,5
150,2050-05-31,2
151,2050-06-01,5
153,2050-06-03,2
161,2050-06-11,4
164,2050-06-14,3
167,2050-06-17,1
171,2050-06-21,2
174,2050-06-24,4
176,2050-06-26,3
179,2050-06-29,2
187,2050-07-07,3
192,2050-07-12,2
194,2050-07-14,2
196,2050-07-16,6
197,2050-07-17,2
199,2050-07-19,1
200,2050-07-20,4
205,2050-07-25,6
207,2050-07-27,4
210,2050-07-30,6
218,2050-08-07,1
228,2050-08-17,1
231,2050-08-20,2
235,2050-08-24,8
236,2050-08-25,3
239,2050-08-28,7
254,2050-09-12,9
262,2050-09-20,4
263,2050-09-21,8
266,2050-09-24,8
269,2050-09-27,8
270,2050-09-28,8
273,2050-10-01,3
282,2050-10-10,3
287,2050-10-15,4
288,2050-10-16,9
300,2050-10-28,9
308,2050-11-05,4
314,2050-11-11,6
319,2050-11-16,6
324,2050-11-21,5
330,2050-11-27,6
331,2050-11-28,9
336,2050-12-03,5
344,2050-12-11,2
345,2050-12-12,3
351,2050-12-18,2
363,2050-12-30,1
