Day of Year,Date,Weight
3,2050-01-04,2
4,2050-01-05,3
9,2050-01-10,14
11,2050-01-12,5
13,2050-01-14,6
14,2050-01-15,1
18,2050-01-19,1
20,2050-01-21,1
25,2050-01-26,11
27,2050-01-28,5
28,2050-01-29,4
45,2050-02-15,12
47,2050-02-17,4
54,2050-02-24,3
55,2050-02-25,4
56,2050-02-26,4
59,2050-03-01,9
68,2050-03-10,2
69,2050-03-11,3
72,2050-03-14,10
95,2050-04-06,8
97,2050-04-08,4
98,2050-04-09,7
105,2050-04-16,3
109,2050-04-20,9
115,2050-04-26,4
121,2050-05-02,5
124,2050-05-05,7
134,2050-05-15,11
149,2050-05-30,1
151,2050-06-01,5
154,2050-06-04,9
161,2050-06-11,1
162,2050-06-12,8
165,2050-06-15,4
167,2050-06-17,4
169,2050-06-19,3
171,2050-06-21,1
172,2050-06-22,2
173,2050-06-23,1
175,2050-06-25,3
180,2050-06-30,1
182,2050-07-02,2
186,2050-07-06,1
189,2050-07-09,2
191,2050-07-11,2
192,2050-07-12,3
193,2050-07-13,4
195,2050-07-15,2
197,2050-07-17,2
199,2050-07-19,1
200,2050-07-20,1
202,2050-07-22,2
203,2050-07-23,1
204,2050-07-24,2
206,2050-07-26,3
207,2050-07-27,1
208,2050-07-28,1
211,2050-07-31,1
213,2050-08-02,2
214,2050-08-03,1
216,2050-08-05,1
217,2050-08-06,1
218,2050-08-07,2
219,2050-08-08,3
221,2050-08-10,1
222,2050-08-11,2
223,2050-08-12,4
226,2050-08-15,3
227,2050-08-16,1
230,2050-08-19,1
231,2050-08-20,4
232,2050-08-21,2
233,2050-08-22,3
237,2050-08-26,3
238,2050-08-27,1
241,2050-08-30,2
243,2050-09-01,2
244,2050-09-02,1
248,2050-09-06,1
251,2050-09-09,1
259,2050-09-17,6
268,2050-09-26,11
270,2050-09-28,14
284,2050-10-12,12
293,2050-10-21,5
302,2050-10-30,1
303,2050-10-31,1
307,2050-11-04,6
308,2050-11-05,4
312,2050-11-09,4
323,2050-11-20,4
325,2050-11-22,9
329,2050-11-26,3
335,2050-12-02,3
339,2050-12-06,3
343,2050-12-10,1
