Day of Year,Date,Weight
2,2050-01-03,4
10,2050-01-11,7
13,2050-01-14,5
15,2050-01-16,2
16,2050-01-17,5
18,2050-01-19,1
20,2050-01-21,2
25,2050-01-26,6
34,2050-02-04,6
39,2050-02-09,10
46,2050-02-16,3
48,2050-02-18,7
57,2050-02-27,4
62,2050-03-04,5
68,2050-03-10,3
85,2050-03-27,9
87,2050-03-29,6
90,2050-04-01,4
100,2050-04-11,9
104,2050-04-15,4
106,2050-04-17,2
109,2050-04-20,8
111,2050-04-22,5
113,2050-04-24,6
115,2050-04-26,8
125,2050-05-06,4
136,2050-05-17,9
149,2050-05-30,1
151,2050-06-01,2
165,2050-06-15,11
170,2050-06-20,1
171,2050-06-21,2
172,2050-06-22,1
175,2050-06-25,3
181,2050-07-01,4
184,2050-07-04,3
185,2050-07-05,1
186,2050-07-06,3
194,2050-07-14,3
196,2050-07-16,2
198,2050-07-18,2
199,2050-07-19,3
200,2050-07-20,2
202,2050-07-22,1
204,2050-07-24,1
209,2050-07-29,2
212,2050-08-01,2
213,2050-08-02,1
216,2050-08-05,2
218,2050-08-07,4
223,2050-08-12,2
225,2050-08-14,2
226,2050-08-15,2
230,2050-08-19,1
232,2050-08-21,4
233,2050-08-22,1
234,2050-08-23,3
236,2050-08-25,5
240,2050-08-29,3
241,2050-08-30,3
243,2050-09-01,1
245,2050-09-03,3
250,2050-09-08,4
251,2050-09-09,3
252,2050-09-10,2
254,2050-09-12,9
257,2050-09-15,2
258,2050-09-16,3
259,2050-09-17,10
266,2050-09-24,5
268,2050-09-26,16
277,2050-10-05,6
279,2050-10-07,8
282,2050-10-10,11
304,2050-11-01,1
311,2050-11-08,4
314,2050-11-11,4
319,2050-11-16,2
320,2050-11-17,9
328,2050-11-25,3
337,2050-12-04,6
349,2050-12-16,3
351,2050-12-18,3
354,2050-12-21,9
355,2050-12-22,8
363,2050-12-30,3
