Day of Year,Date,Weight
2,2050-01-03,3
4,2050-01-05,2
7,2050-01-08,3
10,2050-01-11,7
15,2050-01-16,2
16,2050-01-17,4
20,2050-01-21,2
28,2050-01-29,4
29,2050-01-30,11
31,2050-02-01,4
48,2050-02-18,7
59,2050-03-01,4
62,2050-03-04,4
64,2050-03-06,13
73,2050-03-15,9
87,2050-03-29,6
91,2050-04-02,5
92,2050-04-03,5
95,2050-04-06,13
109,2050-04-20,6
111,2050-04-22,5
114,2050-04-25,10
132,2050-05-13,8
136,2050-05-17,13
146,2050-05-27,2
149,2050-05-30,1
150,2050-05-31,2
153,2050-06-03,7
163,2050-06-13,7
172,2050-06-22,1
173,2050-06-23,1
174,2050-06-24,1
176,2050-06-26,2
178,2050-06-28,3
182,2050-07-02,3
183,2050-07-03,1
184,2050-07-04,4
186,2050-07-06,2
189,2050-07-09,1
191,2050-07-11,1
192,2050-07-12,1
193,2050-07-13,2
195,2050-07-15,2
197,2050-07-17,2
198,2050-07-18,2
202,2050-07-22,2
203,2050-07-23,2
204,2050-07-24,1
205,2050-07-25,4
207,2050-07-27,4
208,2050-07-28,1
211,2050-07-31,2
213,2050-08-02,1
214,2050-08-03,1
217,2050-08-06,2
220,2050-08-09,4
223,2050-08-12,3
227,2050-08-16,2
230,2050-08-19,1
232,2050-08-21,4
233,2050-08-22,1
234,2050-08-23,3
236,2050-08-25,4
237,2050-08-26,2
238,2050-08-27,1
240,2050-08-29,3
244,2050-09-02,1
245,2050-09-03,3
251,2050-09-09,1
254,2050-09-12,12
256,2050-09-14,3
258,2050-09-16,3
259,2050-09-17,10
266,2050-09-24,6
268,2050-09-26,12
277,2050-10-05,5
291,2050-10-19,7
306,2050-11-03,3
310,2050-11-07,1
312,2050-11-09,2
314,2050-11-11,4
318,2050-11-15,5
322,2050-11-19,4
325,2050-11-22,5
337,2050-12-04,6
354,2050-12-21,11
356,2050-12-23,4
360,2050-12-27,4
364,2050-12-31,7
