Day of Year,Date,Weight
2,2050-01-03,3
4,2050-01-05,1
11,2050-01-12,5
14,2050-01-15,2
15,2050-01-16,2
18,2050-01-19,1
25,2050-01-26,6
34,2050-02-04,7
48,2050-02-18,7
57,2050-02-27,7
58,2050-02-28,4
62,2050-03-04,5
64,2050-03-06,15
85,2050-03-27,10
87,2050-03-29,11
95,2050-04-06,15
114,2050-04-25,11
117,2050-04-28,5
132,2050-05-13,8
136,2050-05-17,14
139,2050-05-20,5
144,2050-05-25,4
151,2050-06-01,3
155,2050-06-05,5
178,2050-06-28,8
181,2050-07-01,4
186,2050-07-06,3
195,2050-07-15,2
198,2050-07-18,6
204,2050-07-24,1
205,2050-07-25,4
209,2050-07-29,2
212,2050-08-01,2
213,2050-08-02,1
214,2050-08-03,1
216,2050-08-05,2
220,2050-08-09,6
223,2050-08-12,3
227,2050-08-16,3
229,2050-08-18,3
232,2050-08-21,6
234,2050-08-23,4
236,2050-08-25,5
238,2050-08-27,2
243,2050-09-01,2
250,2050-09-08,7
251,2050-09-09,3
252,2050-09-10,3
259,2050-09-17,10
274,2050-10-02,7
279,2050-10-07,10
282,2050-10-10,13
289,2050-10-17,11
300,2050-10-28,10
311,2050-11-08,4
314,2050-11-11,4
322,2050-11-19,6
325,2050-11-22,4
337,2050-12-04,7
346,2050-12-13,9
354,2050-12-21,10
355,2050-12-22,8
356,2050-12-23,5
364,2050-12-31,8
