Day of Year,Date,Weight
30,2050-01-31,5
34,2050-02-04,7
36,2050-02-06,24
91,2050-04-02,12
98,2050-04-09,4
99,2050-04-10,12
127,2050-05-08,11
138,2050-05-19,6
147,2050-05-28,7
177,2050-06-27,20
178,2050-06-28,7
186,2050-07-06,16
196,2050-07-16,9
207,2050-07-27,9
212,2050-08-01,13
214,2050-08-03,8
237,2050-08-26,8
245,2050-09-03,13
264,2050-09-22,15
266,2050-09-24,6
274,2050-10-02,10
277,2050-10-05,18
281,2050-10-09,11
286,2050-10-14,18
298,2050-10-26,12
316,2050-11-13,9
321,2050-11-18,10
331,2050-11-28,14
338,2050-12-05,11
345,2050-12-12,4
352,2050-12-19,13
354,2050-12-21,16
359,2050-12-26,7
