Day of Year,Date,Weight
4,2050-01-05,4
9,2050-01-10,14
11,2050-01-12,5
13,2050-01-14,9
14,2050-01-15,2
25,2050-01-26,14
35,2050-02-05,4
46,2050-02-16,22
55,2050-02-25,18
84,2050-03-26,12
91,2050-04-02,11
94,2050-04-05,16
109,2050-04-20,15
132,2050-05-13,11
134,2050-05-15,25
172,2050-06-22,2
173,2050-06-23,2
174,2050-06-24,6
175,2050-06-25,6
177,2050-06-27,11
181,2050-07-01,5
193,2050-07-13,8
196,2050-07-16,3
205,2050-07-25,5
206,2050-07-26,8
215,2050-08-04,2
219,2050-08-08,11
221,2050-08-10,2
226,2050-08-15,7
242,2050-08-31,7
245,2050-09-03,7
248,2050-09-06,4
257,2050-09-15,7
271,2050-09-29,13
277,2050-10-05,12
284,2050-10-12,11
286,2050-10-14,5
287,2050-10-15,11
295,2050-10-23,6
325,2050-11-22,13
352,2050-12-19,9
