Day of Year,Date,Weight
8,2050-01-09,11
11,2050-01-12,16
14,2050-01-15,3
16,2050-01-17,6
18,2050-01-19,1
23,2050-01-24,4
34,2050-02-04,8
36,2050-02-06,8
40,2050-02-10,5
54,2050-02-24,5
57,2050-02-27,2
58,2050-02-28,4
68,2050-03-10,7
70,2050-03-12,2
86,2050-03-28,3
87,2050-03-29,2
91,2050-04-02,3
94,2050-04-05,1
100,2050-04-11,4
112,2050-04-23,5
114,2050-04-25,5
115,2050-04-26,4
118,2050-04-29,2
124,2050-05-05,1
125,2050-05-06,1
126,2050-05-07,3
130,2050-05-11,4
138,2050-05-19,4
142,2050-05-23,5
146,2050-05-27,2
151,2050-06-01,6
152,2050-06-02,3
153,2050-06-03,2
155,2050-06-05,9
167,2050-06-17,2
168,2050-06-18,2
170,2050-06-20,3
171,2050-06-21,1
172,2050-06-22,1
174,2050-06-24,4
178,2050-06-28,5
181,2050-07-01,1
186,2050-07-06,7
195,2050-07-15,4
197,2050-07-17,2
198,2050-07-18,1
199,2050-07-19,1
204,2050-07-24,8
210,2050-07-30,6
212,2050-08-01,6
215,2050-08-04,2
216,2050-08-05,2
217,2050-08-06,2
218,2050-08-07,1
225,2050-08-14,4
226,2050-08-15,1
228,2050-08-17,1
233,2050-08-22,3
235,2050-08-24,2
240,2050-08-29,2
244,2050-09-02,2
245,2050-09-03,4
248,2050-09-06,4
250,2050-09-08,1
254,2050-09-12,4
256,2050-09-14,3
258,2050-09-16,3
263,2050-09-21,5
266,2050-09-24,3
270,2050-09-28,6
271,2050-09-29,4
272,2050-09-30,4
278,2050-10-06,3
284,2050-10-12,4
288,2050-10-16,10
293,2050-10-21,6
294,2050-10-22,3
295,2050-10-23,7
298,2050-10-26,8
300,2050-10-28,7
308,2050-11-05,6
309,2050-11-06,6
313,2050-11-10,4
321,2050-11-18,5
334,2050-12-01,4
342,2050-12-09,6
354,2050-12-21,7
356,2050-12-23,4
362,2050-12-29,6
363,2050-12-30,1
