Day of Year,Date,Weight
2,2050-01-03,2
10,2050-01-11,17
11,2050-01-12,7
14,2050-01-15,1
15,2050-01-16,2
18,2050-01-19,2
20,2050-01-21,1
29,2050-01-30,5
34,2050-02-04,4
46,2050-02-16,12
48,2050-02-18,8
54,2050-02-24,2
56,2050-02-26,7
59,2050-03-01,14
64,2050-03-06,2
68,2050-03-10,3
71,2050-03-13,5
84,2050-03-26,10
86,2050-03-28,1
97,2050-04-08,6
102,2050-04-13,10
104,2050-04-15,1
109,2050-04-20,9
115,2050-04-26,4
132,2050-05-13,8
133,2050-05-14,2
141,2050-05-22,6
143,2050-05-24,3
157,2050-06-07,14
165,2050-06-15,9
167,2050-06-17,5
171,2050-06-21,1
173,2050-06-23,1
175,2050-06-25,4
176,2050-06-26,4
180,2050-06-30,1
181,2050-07-01,4
193,2050-07-13,4
195,2050-07-15,2
198,2050-07-18,2
199,2050-07-19,1
200,2050-07-20,3
205,2050-07-25,3
215,2050-08-04,2
216,2050-08-05,1
217,2050-08-06,1
219,2050-08-08,4
220,2050-08-09,3
221,2050-08-10,1
223,2050-08-12,4
228,2050-08-17,4
234,2050-08-23,6
237,2050-08-26,3
238,2050-08-27,1
239,2050-08-28,3
240,2050-08-29,3
242,2050-08-31,4
243,2050-09-01,3
244,2050-09-02,2
245,2050-09-03,6
247,2050-09-05,1
248,2050-09-06,1
251,2050-09-09,1
254,2050-09-12,8
256,2050-09-14,4
258,2050-09-16,1
263,2050-09-21,16
266,2050-09-24,6
270,2050-09-28,12
279,2050-10-07,5
297,2050-10-25,9
302,2050-10-30,1
308,2050-11-05,3
310,2050-11-07,1
314,2050-11-11,4
324,2050-11-21,4
325,2050-11-22,9
329,2050-11-26,5
339,2050-12-06,3
363,2050-12-30,3
364,2050-12-31,5
