Day of Year,Date,Weight
0,2050-01-01,5
6,2050-01-07,3
7,2050-01-08,2
11,2050-01-12,14
13,2050-01-14,4
14,2050-01-15,3
23,2050-01-24,6
26,2050-01-27,2
29,2050-01-30,4
32,2050-02-02,5
36,2050-02-06,12
40,2050-02-10,6
42,2050-02-12,10
48,2050-02-18,3
58,2050-02-28,4
77,2050-03-19,4
86,2050-03-28,6
91,2050-04-02,3
101,2050-04-12,11
105,2050-04-16,6
109,2050-04-20,5
126,2050-05-07,4
141,2050-05-22,8
144,2050-05-25,7
145,2050-05-26,4
146,2050-05-27,3
147,2050-05-28,3
152,2050-06-02,4
158,2050-06-08,10
160,2050-06-10,4
161,2050-06-11,2
163,2050-06-13,1
169,2050-06-19,2
170,2050-06-20,4
174,2050-06-24,5
176,2050-06-26,5
178,2050-06-28,4
180,2050-06-30,4
188,2050-07-08,2
189,2050-07-09,3
191,2050-07-11,4
194,2050-07-14,2
196,2050-07-16,2
197,2050-07-17,3
199,2050-07-19,2
206,2050-07-26,2
208,2050-07-28,2
210,2050-07-30,8
212,2050-08-01,5
215,2050-08-04,2
218,2050-08-07,1
221,2050-08-10,4
229,2050-08-18,3
234,2050-08-23,10
235,2050-08-24,4
251,2050-09-09,2
254,2050-09-12,4
260,2050-09-18,6
266,2050-09-24,3
268,2050-09-26,4
273,2050-10-01,4
285,2050-10-13,13
287,2050-10-15,4
288,2050-10-16,8
289,2050-10-17,6
293,2050-10-21,8
310,2050-11-07,1
316,2050-11-13,3
317,2050-11-14,10
321,2050-11-18,6
322,2050-11-19,4
325,2050-11-22,15
330,2050-11-27,3
352,2050-12-19,10
