Day of Year,Date,Weight
0,2050-01-01,7
5,2050-01-06,11
13,2050-01-14,7
16,2050-01-17,6
36,2050-02-06,18
61,2050-03-03,10
62,2050-03-04,16
77,2050-03-19,5
87,2050-03-29,1
99,2050-04-10,9
122,2050-05-03,4
142,2050-05-23,9
147,2050-05-28,3
151,2050-06-01,9
158,2050-06-08,10
166,2050-06-16,6
171,2050-06-21,1
173,2050-06-23,3
175,2050-06-25,8
177,2050-06-27,9
178,2050-06-28,6
186,2050-07-06,14
196,2050-07-16,7
198,2050-07-18,2
200,2050-07-20,5
204,2050-07-24,11
206,2050-07-26,6
209,2050-07-29,2
210,2050-07-30,7
218,2050-08-07,2
233,2050-08-22,7
245,2050-09-03,8
266,2050-09-24,3
270,2050-09-28,11
273,2050-10-01,4
287,2050-10-15,3
288,2050-10-16,18
291,2050-10-19,14
293,2050-10-21,7
298,2050-10-26,18
311,2050-11-08,8
319,2050-11-16,11
321,2050-11-18,7
322,2050-11-19,8
337,2050-12-04,3
339,2050-12-06,6
354,2050-12-21,10
362,2050-12-29,5
