Day of Year,Date,Weight
2,2050-01-03,4
3,2050-01-04,3
9,2050-01-10,22
29,2050-01-30,14
32,2050-02-02,13
34,2050-02-04,9
55,2050-02-25,19
58,2050-02-28,14
96,2050-04-07,20
117,2050-04-28,16
132,2050-05-13,10
150,2050-05-31,9
165,2050-06-15,12
181,2050-07-01,7
194,2050-07-14,11
198,2050-07-18,7
204,2050-07-24,2
229,2050-08-18,10
233,2050-08-22,2
234,2050-08-23,7
236,2050-08-25,6
250,2050-09-08,11
259,2050-09-17,14
268,2050-09-26,22
277,2050-10-05,18
279,2050-10-07,16
285,2050-10-13,17
290,2050-10-18,19
311,2050-11-08,10
324,2050-11-21,9
364,2050-12-31,12
