Day of Year,Date,Weight
5,2050-01-06,9
12,2050-01-13,3
16,2050-01-17,3
34,2050-02-04,8
36,2050-02-06,14
41,2050-02-11,7
48,2050-02-18,3
53,2050-02-23,5
58,2050-02-28,4
71,2050-03-13,7
80,2050-03-22,2
96,2050-04-07,5
105,2050-04-16,4
112,2050-04-23,6
122,2050-05-03,3
137,2050-05-18,10
141,2050-05-22,13
143,2050-05-24,6
146,2050-05-27,3
153,2050-06-03,1
161,2050-06-11,3
168,2050-06-18,6
169,2050-06-19,4
172,2050-06-22,1
178,2050-06-28,6
180,2050-06-30,4
186,2050-07-06,6
191,2050-07-11,5
195,2050-07-15,2
197,2050-07-17,3
205,2050-07-25,5
208,2050-07-28,4
210,2050-07-30,7
216,2050-08-05,1
217,2050-08-06,2
218,2050-08-07,2
223,2050-08-12,4
224,2050-08-13,2
225,2050-08-14,4
234,2050-08-23,8
239,2050-08-28,8
241,2050-08-30,3
245,2050-09-03,4
253,2050-09-11,5
257,2050-09-15,7
258,2050-09-16,3
264,2050-09-22,5
266,2050-09-24,3
271,2050-09-29,5
272,2050-09-30,6
274,2050-10-02,5
282,2050-10-10,10
285,2050-10-13,12
287,2050-10-15,3
288,2050-10-16,10
300,2050-10-28,5
308,2050-11-05,5
314,2050-11-11,4
317,2050-11-14,9
319,2050-11-16,7
320,2050-11-17,6
334,2050-12-01,6
340,2050-12-07,6
342,2050-12-09,7
345,2050-12-12,2
350,2050-12-17,4
352,2050-12-19,9
356,2050-12-23,4
362,2050-12-29,5
364,2050-12-31,2
