Day of Year,Date,Weight
9,2050-01-10,20
14,2050-01-15,2
18,2050-01-19,6
36,2050-02-06,14
55,2050-02-25,20
109,2050-04-20,9
116,2050-04-27,16
132,2050-05-13,10
135,2050-05-16,28
168,2050-06-18,10
172,2050-06-22,2
175,2050-06-25,7
193,2050-07-13,9
197,2050-07-17,4
205,2050-07-25,5
221,2050-08-10,2
223,2050-08-12,9
229,2050-08-18,17
234,2050-08-23,12
237,2050-08-26,7
252,2050-09-10,7
253,2050-09-11,30
257,2050-09-15,11
297,2050-10-25,27
300,2050-10-28,27
323,2050-11-20,9
325,2050-11-22,18
334,2050-12-01,16
357,2050-12-24,11
