Day of Year,Date,Weight
11,2050-01-12,16
30,2050-01-31,3
32,2050-02-02,6
35,2050-02-05,7
36,2050-02-06,19
40,2050-02-10,8
41,2050-02-11,8
49,2050-02-19,1
60,2050-03-02,5
62,2050-03-04,6
71,2050-03-13,18
77,2050-03-19,5
91,2050-04-02,5
101,2050-04-12,13
108,2050-04-19,4
124,2050-05-05,2
125,2050-05-06,2
142,2050-05-23,7
145,2050-05-26,4
147,2050-05-28,3
151,2050-06-01,7
164,2050-06-14,6
170,2050-06-20,6
171,2050-06-21,1
172,2050-06-22,1
175,2050-06-25,13
177,2050-06-27,10
192,2050-07-12,6
196,2050-07-16,6
197,2050-07-17,4
199,2050-07-19,2
219,2050-08-08,4
221,2050-08-10,11
233,2050-08-22,5
234,2050-08-23,14
237,2050-08-26,8
260,2050-09-18,11
266,2050-09-24,3
270,2050-09-28,9
272,2050-09-30,9
278,2050-10-06,3
281,2050-10-09,7
282,2050-10-10,13
284,2050-10-12,6
287,2050-10-15,7
288,2050-10-16,12
308,2050-11-05,6
335,2050-12-02,2
342,2050-12-09,9
347,2050-12-14,7
350,2050-12-17,4
351,2050-12-18,7
359,2050-12-26,4
