Day of Year,Date,Weight
0,2050-01-01,6
5,2050-01-06,11
13,2050-01-14,7
36,2050-02-06,30
63,2050-03-05,5
69,2050-03-11,9
91,2050-04-02,10
111,2050-04-22,2
121,2050-05-02,7
124,2050-05-05,2
141,2050-05-22,16
143,2050-05-24,12
147,2050-05-28,4
164,2050-06-14,7
169,2050-06-19,5
175,2050-06-25,8
176,2050-06-26,10
186,2050-07-06,8
195,2050-07-15,7
207,2050-07-27,8
210,2050-07-30,8
214,2050-08-03,8
215,2050-08-04,3
216,2050-08-05,1
223,2050-08-12,7
228,2050-08-17,4
234,2050-08-23,7
245,2050-09-03,10
268,2050-09-26,8
275,2050-10-03,8
277,2050-10-05,11
281,2050-10-09,10
285,2050-10-13,18
287,2050-10-15,7
298,2050-10-26,16
299,2050-10-27,6
321,2050-11-18,7
324,2050-11-21,7
336,2050-12-03,12
347,2050-12-14,8
352,2050-12-19,8
354,2050-12-21,17
