Day of Year,Date,Weight
0,2050-01-01,6
3,2050-01-04,5
13,2050-01-14,5
34,2050-02-04,6
46,2050-02-16,13
52,2050-02-22,3
56,2050-02-26,1
58,2050-02-28,5
70,2050-03-12,4
73,2050-03-15,7
75,2050-03-17,7
77,2050-03-19,5
91,2050-04-02,7
100,2050-04-11,4
109,2050-04-20,7
114,2050-04-25,8
125,2050-05-06,2
129,2050-05-10,5
144,2050-05-25,9
146,2050-05-27,3
147,2050-05-28,3
151,2050-06-01,5
154,2050-06-04,6
170,2050-06-20,4
172,2050-06-22,2
174,2050-06-24,5
178,2050-06-28,4
188,2050-07-08,2
189,2050-07-09,4
190,2050-07-10,5
194,2050-07-14,4
195,2050-07-15,4
198,2050-07-18,2
205,2050-07-25,5
207,2050-07-27,6
211,2050-07-31,2
228,2050-08-17,3
229,2050-08-18,2
237,2050-08-26,5
239,2050-08-28,12
245,2050-09-03,5
248,2050-09-06,5
254,2050-09-12,5
259,2050-09-17,4
264,2050-09-22,14
266,2050-09-24,5
274,2050-10-02,9
278,2050-10-06,3
281,2050-10-09,6
282,2050-10-10,10
288,2050-10-16,12
300,2050-10-28,11
320,2050-11-17,5
325,2050-11-22,20
329,2050-11-26,9
338,2050-12-05,7
343,2050-12-10,2
347,2050-12-14,7
348,2050-12-15,9
350,2050-12-17,6
354,2050-12-21,12
364,2050-12-31,2
