Day of Year,Date,Weight
8,2050-01-09,13
15,2050-01-16,4
31,2050-02-01,7
36,2050-02-06,15
54,2050-02-24,6
58,2050-02-28,7
70,2050-03-12,6
81,2050-03-23,4
90,2050-04-01,11
92,2050-04-03,12
93,2050-04-04,13
109,2050-04-20,15
115,2050-04-26,7
125,2050-05-06,4
139,2050-05-20,9
145,2050-05-26,24
150,2050-05-31,8
158,2050-06-08,8
171,2050-06-21,2
172,2050-06-22,1
175,2050-06-25,6
182,2050-07-02,3
184,2050-07-04,8
185,2050-07-05,5
186,2050-07-06,8
197,2050-07-17,2
199,2050-07-19,1
201,2050-07-21,9
204,2050-07-24,3
205,2050-07-25,6
218,2050-08-07,1
219,2050-08-08,8
235,2050-08-24,8
236,2050-08-25,6
253,2050-09-11,7
263,2050-09-21,8
266,2050-09-24,12
280,2050-10-08,6
297,2050-10-25,13
300,2050-10-28,9
339,2050-12-06,8
343,2050-12-10,9
346,2050-12-13,10
349,2050-12-16,15
358,2050-12-25,9
362,2050-12-29,9
