Day of Year,Date,Weight
9,2050-01-10,15
15,2050-01-16,4
35,2050-02-05,7
36,2050-02-06,14
54,2050-02-24,5
55,2050-02-25,3
59,2050-03-01,9
60,2050-03-02,9
69,2050-03-11,4
73,2050-03-15,14
76,2050-03-18,3
79,2050-03-21,4
90,2050-04-01,4
101,2050-04-12,7
105,2050-04-16,8
117,2050-04-28,6
119,2050-04-30,1
123,2050-05-04,10
128,2050-05-09,10
130,2050-05-11,8
132,2050-05-13,3
136,2050-05-17,1
137,2050-05-18,10
150,2050-05-31,7
154,2050-06-04,4
165,2050-06-15,7
167,2050-06-17,4
171,2050-06-21,1
172,2050-06-22,1
173,2050-06-23,2
177,2050-06-27,12
182,2050-07-02,5
185,2050-07-05,6
186,2050-07-06,4
190,2050-07-10,8
196,2050-07-16,5
197,2050-07-17,1
198,2050-07-18,1
205,2050-07-25,4
209,2050-07-29,7
212,2050-08-01,2
214,2050-08-03,2
216,2050-08-05,1
218,2050-08-07,1
228,2050-08-17,3
229,2050-08-18,8
231,2050-08-20,5
235,2050-08-24,4
248,2050-09-06,4
261,2050-09-19,6
266,2050-09-24,8
273,2050-10-01,3
274,2050-10-02,8
282,2050-10-10,7
292,2050-10-20,5
296,2050-10-24,8
300,2050-10-28,6
319,2050-11-16,7
328,2050-11-25,4
337,2050-12-04,6
343,2050-12-10,6
350,2050-12-17,2
351,2050-12-18,3
353,2050-12-20,11
363,2050-12-30,1
364,2050-12-31,6
