Day of Year,Date,Weight
4,2050-01-05,4
7,2050-01-08,4
8,2050-01-09,3
9,2050-01-10,14
13,2050-01-14,5
15,2050-01-16,2
20,2050-01-21,3
33,2050-02-03,8
35,2050-02-05,2
42,2050-02-12,1
46,2050-02-16,13
48,2050-02-18,7
52,2050-02-22,8
55,2050-02-25,5
62,2050-03-04,2
79,2050-03-21,12
81,2050-03-23,7
95,2050-04-06,6
98,2050-04-09,4
102,2050-04-13,6
105,2050-04-16,3
109,2050-04-20,8
112,2050-04-23,8
117,2050-04-28,3
132,2050-05-13,4
134,2050-05-15,11
138,2050-05-19,2
149,2050-05-30,1
150,2050-05-31,2
161,2050-06-11,2
165,2050-06-15,12
171,2050-06-21,1
173,2050-06-23,1
180,2050-06-30,1
182,2050-07-02,2
189,2050-07-09,2
190,2050-07-10,2
192,2050-07-12,3
193,2050-07-13,4
196,2050-07-16,2
198,2050-07-18,2
199,2050-07-19,1
203,2050-07-23,1
205,2050-07-25,3
206,2050-07-26,5
208,2050-07-28,2
210,2050-07-30,4
213,2050-08-02,5
215,2050-08-04,2
217,2050-08-06,2
221,2050-08-10,1
223,2050-08-12,4
226,2050-08-15,6
233,2050-08-22,3
234,2050-08-23,3
237,2050-08-26,4
238,2050-08-27,1
240,2050-08-29,3
244,2050-09-02,2
245,2050-09-03,6
257,2050-09-15,6
261,2050-09-19,2
266,2050-09-24,6
268,2050-09-26,7
272,2050-09-30,9
276,2050-10-04,9
284,2050-10-12,10
292,2050-10-20,8
296,2050-10-24,7
303,2050-10-31,1
307,2050-11-04,7
308,2050-11-05,4
310,2050-11-07,1
324,2050-11-21,5
326,2050-11-23,2
334,2050-12-01,8
335,2050-12-02,3
338,2050-12-05,8
353,2050-12-20,8
356,2050-12-23,4
