Day of Year,Date,Weight
1,2050-01-02,2
9,2050-01-10,10
15,2050-01-16,4
28,2050-01-29,7
36,2050-02-06,14
43,2050-02-13,7
50,2050-02-20,11
55,2050-02-25,3
58,2050-02-28,7
59,2050-03-01,11
71,2050-03-13,8
101,2050-04-12,7
104,2050-04-15,6
116,2050-04-27,4
119,2050-04-30,1
122,2050-05-03,3
128,2050-05-09,9
130,2050-05-11,8
137,2050-05-18,8
139,2050-05-20,7
145,2050-05-26,15
150,2050-05-31,8
159,2050-06-09,1
165,2050-06-15,7
168,2050-06-18,6
172,2050-06-22,1
177,2050-06-27,11
189,2050-07-09,5
197,2050-07-17,2
199,2050-07-19,1
209,2050-07-29,7
212,2050-08-01,2
217,2050-08-06,4
218,2050-08-07,2
219,2050-08-08,8
221,2050-08-10,7
225,2050-08-14,6
234,2050-08-23,9
235,2050-08-24,12
250,2050-09-08,3
266,2050-09-24,12
269,2050-09-27,2
273,2050-10-01,5
279,2050-10-07,8
283,2050-10-11,5
285,2050-10-13,12
289,2050-10-17,11
298,2050-10-26,7
301,2050-10-29,3
328,2050-11-25,6
329,2050-11-26,10
342,2050-12-09,5
345,2050-12-12,8
346,2050-12-13,7
358,2050-12-25,10
