Day of Year,Date,Weight
4,2050-01-05,4
10,2050-01-11,23
12,2050-01-13,13
13,2050-01-14,5
14,2050-01-15,2
15,2050-01-16,3
35,2050-02-05,6
43,2050-02-13,2
46,2050-02-16,22
48,2050-02-18,8
50,2050-02-20,4
56,2050-02-26,8
84,2050-03-26,10
87,2050-03-29,6
91,2050-04-02,6
98,2050-04-09,7
102,2050-04-13,13
105,2050-04-16,3
109,2050-04-20,10
113,2050-04-24,26
115,2050-04-26,4
141,2050-05-22,9
151,2050-06-01,4
171,2050-06-21,1
173,2050-06-23,2
175,2050-06-25,5
177,2050-06-27,11
185,2050-07-05,2
187,2050-07-07,5
198,2050-07-18,2
206,2050-07-26,9
214,2050-08-03,2
215,2050-08-04,2
217,2050-08-06,2
219,2050-08-08,7
221,2050-08-10,1
223,2050-08-12,8
229,2050-08-18,9
237,2050-08-26,5
240,2050-08-29,5
241,2050-08-30,3
242,2050-08-31,6
245,2050-09-03,6
258,2050-09-16,1
261,2050-09-19,2
272,2050-09-30,13
276,2050-10-04,12
285,2050-10-13,19
287,2050-10-15,4
314,2050-11-11,7
325,2050-11-22,11
363,2050-12-30,5
