Day of Year,Date,Weight
2,2050-01-03,4
3,2050-01-04,3
29,2050-01-30,14
34,2050-02-04,9
62,2050-03-04,10
64,2050-03-06,18
95,2050-04-06,16
112,2050-04-23,11
117,2050-04-28,17
132,2050-05-13,8
136,2050-05-17,15
145,2050-05-26,11
151,2050-06-01,9
176,2050-06-26,3
178,2050-06-28,11
186,2050-07-06,4
188,2050-07-08,7
194,2050-07-14,3
211,2050-07-31,2
213,2050-08-02,2
215,2050-08-04,4
220,2050-08-09,8
221,2050-08-10,6
228,2050-08-17,4
234,2050-08-23,5
236,2050-08-25,5
237,2050-08-26,4
250,2050-09-08,9
251,2050-09-09,4
268,2050-09-26,19
275,2050-10-03,26
279,2050-10-07,14
300,2050-10-28,12
320,2050-11-17,11
321,2050-11-18,11
337,2050-12-04,8
346,2050-12-13,14
350,2050-12-17,10
354,2050-12-21,14
