Day of Year,Date,Weight
5,2050-01-06,13
16,2050-01-17,6
36,2050-02-06,23
37,2050-02-07,3
63,2050-03-05,5
70,2050-03-12,5
71,2050-03-13,20
73,2050-03-15,11
101,2050-04-12,12
104,2050-04-15,9
122,2050-05-03,5
135,2050-05-16,5
138,2050-05-19,6
141,2050-05-22,17
143,2050-05-24,10
145,2050-05-26,4
147,2050-05-28,4
154,2050-06-04,11
161,2050-06-11,4
164,2050-06-14,8
171,2050-06-21,1
195,2050-07-15,10
197,2050-07-17,4
200,2050-07-20,6
208,2050-07-28,5
214,2050-08-03,7
215,2050-08-04,3
225,2050-08-14,8
235,2050-08-24,8
238,2050-08-27,11
248,2050-09-06,5
264,2050-09-22,12
276,2050-10-04,18
281,2050-10-09,10
300,2050-10-28,15
311,2050-11-08,22
314,2050-11-11,6
336,2050-12-03,12
342,2050-12-09,10
350,2050-12-17,4
362,2050-12-29,7
