Day of Year,Date,Weight
5,2050-01-06,5
8,2050-01-09,9
13,2050-01-14,6
14,2050-01-15,3
16,2050-01-17,4
23,2050-01-24,5
34,2050-02-04,7
36,2050-02-06,10
53,2050-02-23,5
58,2050-02-28,4
77,2050-03-19,5
90,2050-04-01,2
101,2050-04-12,10
103,2050-04-14,6
118,2050-04-29,1
120,2050-05-01,2
124,2050-05-05,1
129,2050-05-10,5
132,2050-05-13,3
136,2050-05-17,4
141,2050-05-22,9
142,2050-05-23,5
147,2050-05-28,3
153,2050-06-03,2
154,2050-06-04,6
155,2050-06-05,8
166,2050-06-16,4
173,2050-06-23,2
176,2050-06-26,7
178,2050-06-28,5
180,2050-06-30,3
186,2050-07-06,8
187,2050-07-07,1
188,2050-07-08,3
195,2050-07-15,6
198,2050-07-18,1
199,2050-07-19,3
200,2050-07-20,4
203,2050-07-23,2
204,2050-07-24,9
208,2050-07-28,4
214,2050-08-03,2
219,2050-08-08,1
220,2050-08-09,4
237,2050-08-26,4
238,2050-08-27,3
241,2050-08-30,2
247,2050-09-05,4
259,2050-09-17,3
261,2050-09-19,11
266,2050-09-24,3
270,2050-09-28,8
271,2050-09-29,4
272,2050-09-30,7
278,2050-10-06,3
281,2050-10-09,6
285,2050-10-13,15
286,2050-10-14,4
287,2050-10-15,4
289,2050-10-17,11
293,2050-10-21,8
294,2050-10-22,3
304,2050-11-01,2
308,2050-11-05,5
313,2050-11-10,4
317,2050-11-14,6
323,2050-11-20,5
329,2050-11-26,4
330,2050-11-27,2
331,2050-11-28,7
339,2050-12-06,4
346,2050-12-13,5
350,2050-12-17,5
353,2050-12-20,10
360,2050-12-27,2
363,2050-12-30,2
