Day of Year,Date,Weight
12,2050-01-13,3
13,2050-01-14,6
16,2050-01-17,5
36,2050-02-06,14
47,2050-02-17,8
75,2050-03-17,7
91,2050-04-02,11
104,2050-04-15,6
109,2050-04-20,2
112,2050-04-23,7
116,2050-04-27,6
125,2050-05-06,1
129,2050-05-10,7
130,2050-05-11,5
131,2050-05-12,5
141,2050-05-22,14
151,2050-06-01,5
175,2050-06-25,8
186,2050-07-06,10
188,2050-07-08,2
189,2050-07-09,3
191,2050-07-11,8
194,2050-07-14,4
195,2050-07-15,4
205,2050-07-25,6
207,2050-07-27,8
210,2050-07-30,9
216,2050-08-05,1
228,2050-08-17,4
239,2050-08-28,10
245,2050-09-03,7
246,2050-09-04,1
253,2050-09-11,7
254,2050-09-12,6
266,2050-09-24,6
270,2050-09-28,9
277,2050-10-05,10
281,2050-10-09,7
282,2050-10-10,13
284,2050-10-12,5
286,2050-10-14,12
291,2050-10-19,14
307,2050-11-04,4
308,2050-11-05,6
310,2050-11-07,1
325,2050-11-22,18
331,2050-11-28,11
334,2050-12-01,5
346,2050-12-13,7
350,2050-12-17,7
354,2050-12-21,13
362,2050-12-29,7
