Day of Year,Date,Weight
1,2050-01-02,2
3,2050-01-04,2
4,2050-01-05,4
6,2050-01-07,4
13,2050-01-14,8
14,2050-01-15,2
30,2050-01-31,13
44,2050-02-14,9
48,2050-02-18,6
58,2050-02-28,22
98,2050-04-09,6
102,2050-04-13,14
109,2050-04-20,13
126,2050-05-07,4
141,2050-05-22,8
154,2050-06-04,9
157,2050-06-07,14
174,2050-06-24,6
177,2050-06-27,11
180,2050-06-30,1
181,2050-07-01,6
187,2050-07-07,5
195,2050-07-15,2
197,2050-07-17,3
198,2050-07-18,2
199,2050-07-19,1
200,2050-07-20,5
203,2050-07-23,3
205,2050-07-25,4
217,2050-08-06,2
219,2050-08-08,8
221,2050-08-10,2
222,2050-08-11,2
229,2050-08-18,6
234,2050-08-23,9
242,2050-08-31,6
245,2050-09-03,7
257,2050-09-15,7
259,2050-09-17,8
263,2050-09-21,21
270,2050-09-28,14
284,2050-10-12,14
300,2050-10-28,16
308,2050-11-05,3
309,2050-11-06,6
314,2050-11-11,4
336,2050-12-03,10
340,2050-12-07,10
349,2050-12-16,5
352,2050-12-19,11
360,2050-12-27,5
