Day of Year,Date,Weight
2,2050-01-03,3
4,2050-01-05,2
8,2050-01-09,13
15,2050-01-16,2
16,2050-01-17,8
20,2050-01-21,2
29,2050-01-30,13
34,2050-02-04,8
48,2050-02-18,7
54,2050-02-24,2
59,2050-03-01,4
62,2050-03-04,5
64,2050-03-06,13
68,2050-03-10,3
87,2050-03-29,6
95,2050-04-06,12
99,2050-04-10,10
109,2050-04-20,10
111,2050-04-22,5
132,2050-05-13,8
135,2050-05-16,17
136,2050-05-17,10
146,2050-05-27,1
149,2050-05-30,1
151,2050-06-01,3
153,2050-06-03,7
165,2050-06-15,11
173,2050-06-23,2
181,2050-07-01,4
184,2050-07-04,3
186,2050-07-06,3
195,2050-07-15,2
198,2050-07-18,4
205,2050-07-25,4
209,2050-07-29,2
211,2050-07-31,2
213,2050-08-02,2
214,2050-08-03,1
216,2050-08-05,2
220,2050-08-09,6
223,2050-08-12,4
226,2050-08-15,2
232,2050-08-21,6
234,2050-08-23,4
236,2050-08-25,5
238,2050-08-27,2
240,2050-08-29,3
243,2050-09-01,1
244,2050-09-02,1
245,2050-09-03,3
250,2050-09-08,5
251,2050-09-09,2
252,2050-09-10,2
256,2050-09-14,3
259,2050-09-17,7
266,2050-09-24,8
268,2050-09-26,15
272,2050-09-30,4
277,2050-10-05,6
287,2050-10-15,3
289,2050-10-17,15
314,2050-11-11,4
320,2050-11-17,11
328,2050-11-25,3
332,2050-11-29,5
337,2050-12-04,6
356,2050-12-23,4
364,2050-12-31,8
