Day of Year,Date,Weight
1,2050-01-02,2
4,2050-01-05,4
12,2050-01-13,11
13,2050-01-14,7
15,2050-01-16,2
22,2050-01-23,7
25,2050-01-26,14
34,2050-02-04,3
42,2050-02-12,2
46,2050-02-16,16
55,2050-02-25,13
73,2050-03-15,9
84,2050-03-26,10
99,2050-04-10,7
102,2050-04-13,9
105,2050-04-16,3
109,2050-04-20,13
125,2050-05-06,8
145,2050-05-26,6
155,2050-06-05,12
161,2050-06-11,3
169,2050-06-19,4
174,2050-06-24,5
177,2050-06-27,10
180,2050-06-30,1
181,2050-07-01,4
197,2050-07-17,3
198,2050-07-18,3
203,2050-07-23,2
210,2050-07-30,5
214,2050-08-03,2
217,2050-08-06,2
219,2050-08-08,7
221,2050-08-10,2
222,2050-08-11,2
223,2050-08-12,6
225,2050-08-14,7
229,2050-08-18,8
234,2050-08-23,6
242,2050-08-31,6
243,2050-09-01,3
245,2050-09-03,6
248,2050-09-06,2
257,2050-09-15,7
268,2050-09-26,8
270,2050-09-28,12
271,2050-09-29,7
272,2050-09-30,14
284,2050-10-12,12
307,2050-11-04,8
308,2050-11-05,4
323,2050-11-20,6
325,2050-11-22,12
336,2050-12-03,6
340,2050-12-07,9
361,2050-12-28,3
