Day of Year,Date,Weight
0,2050-01-01,5
13,2050-01-14,5
18,2050-01-19,1
23,2050-01-24,5
32,2050-02-02,5
35,2050-02-05,5
36,2050-02-06,9
40,2050-02-10,7
41,2050-02-11,8
43,2050-02-13,3
45,2050-02-15,5
48,2050-02-18,3
63,2050-03-05,4
75,2050-03-17,8
91,2050-04-02,6
105,2050-04-16,6
120,2050-05-01,1
122,2050-05-03,4
127,2050-05-08,6
129,2050-05-10,5
130,2050-05-11,3
147,2050-05-28,6
165,2050-06-15,6
166,2050-06-16,7
169,2050-06-19,2
177,2050-06-27,7
178,2050-06-28,6
180,2050-06-30,4
181,2050-07-01,3
194,2050-07-14,2
196,2050-07-16,5
198,2050-07-18,1
199,2050-07-19,3
211,2050-07-31,2
215,2050-08-04,3
220,2050-08-09,3
223,2050-08-12,5
225,2050-08-14,4
226,2050-08-15,3
234,2050-08-23,7
238,2050-08-27,9
239,2050-08-28,12
245,2050-09-03,10
250,2050-09-08,2
251,2050-09-09,3
257,2050-09-15,6
266,2050-09-24,3
267,2050-09-25,5
271,2050-09-29,6
273,2050-10-01,5
278,2050-10-06,3
281,2050-10-09,7
288,2050-10-16,13
291,2050-10-19,14
298,2050-10-26,14
300,2050-10-28,7
311,2050-11-08,9
324,2050-11-21,6
325,2050-11-22,15
335,2050-12-02,2
338,2050-12-05,4
341,2050-12-08,2
348,2050-12-15,10
350,2050-12-17,5
356,2050-12-23,5
362,2050-12-29,5
