Day of Year,Date,Weight
0,2050-01-01,6
16,2050-01-17,5
26,2050-01-27,2
35,2050-02-05,10
40,2050-02-10,7
46,2050-02-16,13
64,2050-03-06,1
74,2050-03-16,6
77,2050-03-19,4
87,2050-03-29,1
89,2050-03-31,4
101,2050-04-12,9
102,2050-04-13,2
103,2050-04-14,7
105,2050-04-16,4
115,2050-04-26,4
118,2050-04-29,1
141,2050-05-22,9
142,2050-05-23,6
144,2050-05-25,7
147,2050-05-28,3
152,2050-06-02,5
156,2050-06-06,1
164,2050-06-14,6
166,2050-06-16,4
168,2050-06-18,5
175,2050-06-25,6
177,2050-06-27,5
180,2050-06-30,3
182,2050-07-02,6
184,2050-07-04,5
186,2050-07-06,7
188,2050-07-08,3
197,2050-07-17,3
199,2050-07-19,3
205,2050-07-25,3
214,2050-08-03,2
215,2050-08-04,2
225,2050-08-14,5
236,2050-08-25,2
238,2050-08-27,5
239,2050-08-28,9
245,2050-09-03,6
247,2050-09-05,5
254,2050-09-12,7
258,2050-09-16,6
262,2050-09-20,7
266,2050-09-24,3
270,2050-09-28,9
272,2050-09-30,10
287,2050-10-15,3
289,2050-10-17,7
291,2050-10-19,13
293,2050-10-21,6
295,2050-10-23,8
304,2050-11-01,2
325,2050-11-22,12
338,2050-12-05,3
342,2050-12-09,6
343,2050-12-10,5
344,2050-12-11,1
346,2050-12-13,8
354,2050-12-21,9
355,2050-12-22,14
357,2050-12-24,5
362,2050-12-29,7
363,2050-12-30,2
