Day of Year,Date,Weight
19,2050-01-20,5
41,2050-02-11,6
46,2050-02-16,19
48,2050-02-18,10
50,2050-02-20,12
62,2050-03-04,6
90,2050-04-01,7
94,2050-04-05,11
112,2050-04-23,2
113,2050-04-24,9
114,2050-04-25,7
115,2050-04-26,9
118,2050-04-29,4
119,2050-04-30,6
150,2050-05-31,8
160,2050-06-10,5
164,2050-06-14,13
195,2050-07-15,3
197,2050-07-17,4
198,2050-07-18,2
203,2050-07-23,3
208,2050-07-28,6
209,2050-07-29,7
217,2050-08-06,2
218,2050-08-07,4
219,2050-08-08,7
220,2050-08-09,8
221,2050-08-10,3
224,2050-08-13,8
228,2050-08-17,4
243,2050-09-01,10
245,2050-09-03,6
254,2050-09-12,26
266,2050-09-24,13
276,2050-10-04,23
279,2050-10-07,9
297,2050-10-25,15
304,2050-11-01,1
308,2050-11-05,5
323,2050-11-20,9
331,2050-11-28,20
354,2050-12-21,18
364,2050-12-31,10
