Day of Year,Date,Weight
15,2050-01-16,3
36,2050-02-06,17
44,2050-02-14,9
58,2050-02-28,9
71,2050-03-13,13
91,2050-04-02,12
92,2050-04-03,14
105,2050-04-16,8
118,2050-04-29,14
128,2050-05-09,21
145,2050-05-26,23
151,2050-06-01,12
165,2050-06-15,10
167,2050-06-17,11
190,2050-07-10,15
193,2050-07-13,2
196,2050-07-16,8
197,2050-07-17,4
219,2050-08-08,11
221,2050-08-10,8
235,2050-08-24,16
245,2050-09-03,7
285,2050-10-13,21
296,2050-10-24,20
318,2050-11-15,8
328,2050-11-25,10
343,2050-12-10,13
346,2050-12-13,11
349,2050-12-16,18
353,2050-12-20,17
