Day of Year,Date,Weight
4,2050-01-05,4
9,2050-01-10,19
13,2050-01-14,10
15,2050-01-16,2
25,2050-01-26,16
27,2050-01-28,14
35,2050-02-05,6
58,2050-02-28,19
59,2050-03-01,10
94,2050-04-05,16
109,2050-04-20,13
124,2050-05-05,9
132,2050-05-13,10
134,2050-05-15,19
151,2050-06-01,6
168,2050-06-18,9
171,2050-06-21,2
173,2050-06-23,1
174,2050-06-24,6
175,2050-06-25,5
177,2050-06-27,11
181,2050-07-01,6
187,2050-07-07,6
198,2050-07-18,2
199,2050-07-19,1
207,2050-07-27,7
215,2050-08-04,2
216,2050-08-05,2
218,2050-08-07,6
229,2050-08-18,14
234,2050-08-23,9
242,2050-08-31,7
245,2050-09-03,7
254,2050-09-12,11
259,2050-09-17,8
270,2050-09-28,11
284,2050-10-12,12
293,2050-10-21,7
295,2050-10-23,7
300,2050-10-28,12
308,2050-11-05,4
312,2050-11-09,4
318,2050-11-15,8
329,2050-11-26,5
