Day of Year,Date,Weight
5,2050-01-06,10
13,2050-01-14,5
14,2050-01-15,3
27,2050-01-28,2
34,2050-02-04,7
46,2050-02-16,21
77,2050-03-19,4
92,2050-04-03,9
101,2050-04-12,12
104,2050-04-15,8
116,2050-04-27,3
123,2050-05-04,2
124,2050-05-05,1
126,2050-05-07,4
127,2050-05-08,9
133,2050-05-14,2
137,2050-05-18,10
145,2050-05-26,6
147,2050-05-28,3
152,2050-06-02,5
154,2050-06-04,6
155,2050-06-05,9
159,2050-06-09,5
166,2050-06-16,6
171,2050-06-21,1
172,2050-06-22,2
174,2050-06-24,6
193,2050-07-13,3
194,2050-07-14,2
195,2050-07-15,5
197,2050-07-17,3
205,2050-07-25,5
225,2050-08-14,3
228,2050-08-17,2
231,2050-08-20,2
234,2050-08-23,10
235,2050-08-24,4
236,2050-08-25,4
237,2050-08-26,5
239,2050-08-28,9
244,2050-09-02,5
250,2050-09-08,3
254,2050-09-12,6
259,2050-09-17,4
264,2050-09-22,7
271,2050-09-29,8
285,2050-10-13,16
286,2050-10-14,9
287,2050-10-15,5
288,2050-10-16,8
293,2050-10-21,8
304,2050-11-01,2
311,2050-11-08,12
313,2050-11-10,9
322,2050-11-19,5
334,2050-12-01,5
343,2050-12-10,4
346,2050-12-13,9
352,2050-12-19,10
357,2050-12-24,5
362,2050-12-29,7
