Day of Year,Date,Weight
3,2050-01-04,2
4,2050-01-05,4
9,2050-01-10,24
14,2050-01-15,2
27,2050-01-28,11
36,2050-02-06,15
59,2050-03-01,13
84,2050-03-26,13
86,2050-03-28,1
109,2050-04-20,15
113,2050-04-24,36
132,2050-05-13,11
141,2050-05-22,9
151,2050-06-01,6
173,2050-06-23,1
175,2050-06-25,4
177,2050-06-27,11
180,2050-06-30,2
181,2050-07-01,4
194,2050-07-14,6
198,2050-07-18,2
199,2050-07-19,1
215,2050-08-04,2
219,2050-08-08,7
221,2050-08-10,3
222,2050-08-11,3
223,2050-08-12,6
227,2050-08-16,3
229,2050-08-18,9
230,2050-08-19,1
234,2050-08-23,6
237,2050-08-26,6
242,2050-08-31,7
243,2050-09-01,3
245,2050-09-03,7
270,2050-09-28,10
275,2050-10-03,13
284,2050-10-12,15
287,2050-10-15,9
307,2050-11-04,16
312,2050-11-09,4
318,2050-11-15,6
325,2050-11-22,14
336,2050-12-03,12
357,2050-12-24,10
