Day of Year,Date,Weight
2,2050-01-03,8
5,2050-01-06,12
7,2050-01-08,3
13,2050-01-14,6
34,2050-02-04,7
39,2050-02-09,7
40,2050-02-10,5
45,2050-02-15,6
61,2050-03-03,4
71,2050-03-13,10
73,2050-03-15,7
75,2050-03-17,4
77,2050-03-19,4
82,2050-03-24,2
89,2050-03-31,3
105,2050-04-16,4
118,2050-04-29,1
124,2050-05-05,1
125,2050-05-06,1
127,2050-05-08,5
139,2050-05-20,2
141,2050-05-22,8
145,2050-05-26,3
154,2050-06-04,6
155,2050-06-05,7
160,2050-06-10,3
162,2050-06-12,3
166,2050-06-16,6
167,2050-06-17,1
171,2050-06-21,1
172,2050-06-22,1
173,2050-06-23,2
174,2050-06-24,7
177,2050-06-27,2
178,2050-06-28,4
180,2050-06-30,3
187,2050-07-07,1
194,2050-07-14,2
195,2050-07-15,5
197,2050-07-17,2
201,2050-07-21,2
207,2050-07-27,6
212,2050-08-01,6
213,2050-08-02,5
216,2050-08-05,1
218,2050-08-07,2
221,2050-08-10,4
223,2050-08-12,3
225,2050-08-14,2
227,2050-08-16,2
234,2050-08-23,7
238,2050-08-27,4
243,2050-09-01,1
256,2050-09-14,2
258,2050-09-16,6
261,2050-09-19,11
263,2050-09-21,8
264,2050-09-22,9
266,2050-09-24,3
272,2050-09-30,8
277,2050-10-05,8
281,2050-10-09,8
282,2050-10-10,10
284,2050-10-12,4
287,2050-10-15,4
293,2050-10-21,7
311,2050-11-08,10
314,2050-11-11,5
322,2050-11-19,3
334,2050-12-01,5
338,2050-12-05,7
347,2050-12-14,4
350,2050-12-17,4
352,2050-12-19,7
356,2050-12-23,6
358,2050-12-25,2
359,2050-12-26,5
362,2050-12-29,3
363,2050-12-30,2
