Day of Year,Date,Weight
10,2050-01-11,6
11,2050-01-12,18
13,2050-01-14,5
14,2050-01-15,4
26,2050-01-27,3
30,2050-01-31,5
32,2050-02-02,3
35,2050-02-05,7
54,2050-02-24,8
58,2050-02-28,4
77,2050-03-19,3
78,2050-03-20,2
90,2050-04-01,2
100,2050-04-11,3
104,2050-04-15,6
105,2050-04-16,4
109,2050-04-20,4
112,2050-04-23,2
116,2050-04-27,7
126,2050-05-07,4
137,2050-05-18,10
139,2050-05-20,2
141,2050-05-22,7
144,2050-05-25,6
146,2050-05-27,3
148,2050-05-29,1
156,2050-06-06,3
162,2050-06-12,3
167,2050-06-17,1
169,2050-06-19,4
172,2050-06-22,2
173,2050-06-23,2
176,2050-06-26,8
178,2050-06-28,4
180,2050-06-30,3
186,2050-07-06,6
188,2050-07-08,3
193,2050-07-13,2
195,2050-07-15,4
197,2050-07-17,2
198,2050-07-18,1
200,2050-07-20,4
204,2050-07-24,6
210,2050-07-30,9
212,2050-08-01,7
217,2050-08-06,3
225,2050-08-14,5
233,2050-08-22,7
245,2050-09-03,6
247,2050-09-05,4
253,2050-09-11,7
261,2050-09-19,9
264,2050-09-22,6
266,2050-09-24,3
271,2050-09-29,3
273,2050-10-01,5
282,2050-10-10,12
284,2050-10-12,4
285,2050-10-13,8
286,2050-10-14,5
287,2050-10-15,3
293,2050-10-21,7
302,2050-10-30,2
303,2050-10-31,1
310,2050-11-07,1
314,2050-11-11,5
325,2050-11-22,23
335,2050-12-02,2
338,2050-12-05,5
347,2050-12-14,5
350,2050-12-17,4
353,2050-12-20,7
354,2050-12-21,7
360,2050-12-27,1
363,2050-12-30,2
