Day of Year,Date,Weight
4,2050-01-05,6
6,2050-01-07,2
7,2050-01-08,2
11,2050-01-12,9
13,2050-01-14,5
16,2050-01-17,4
22,2050-01-23,1
23,2050-01-24,6
46,2050-02-16,14
70,2050-03-12,3
71,2050-03-13,8
77,2050-03-19,5
91,2050-04-02,6
100,2050-04-11,3
101,2050-04-12,7
104,2050-04-15,6
106,2050-04-17,1
110,2050-04-21,4
114,2050-04-25,3
116,2050-04-27,6
118,2050-04-29,1
124,2050-05-05,1
127,2050-05-08,7
129,2050-05-10,3
132,2050-05-13,2
136,2050-05-17,4
137,2050-05-18,10
140,2050-05-21,1
147,2050-05-28,3
151,2050-06-01,4
155,2050-06-05,9
163,2050-06-13,1
166,2050-06-16,7
171,2050-06-21,1
172,2050-06-22,1
173,2050-06-23,2
178,2050-06-28,4
185,2050-07-05,1
194,2050-07-14,2
195,2050-07-15,4
198,2050-07-18,1
200,2050-07-20,3
208,2050-07-28,1
210,2050-07-30,6
211,2050-07-31,2
212,2050-08-01,6
213,2050-08-02,5
214,2050-08-03,4
217,2050-08-06,2
218,2050-08-07,2
220,2050-08-09,3
222,2050-08-11,2
223,2050-08-12,4
225,2050-08-14,3
229,2050-08-18,1
234,2050-08-23,7
240,2050-08-29,2
244,2050-09-02,2
245,2050-09-03,7
250,2050-09-08,1
256,2050-09-14,2
258,2050-09-16,3
261,2050-09-19,9
262,2050-09-20,5
266,2050-09-24,3
270,2050-09-28,9
274,2050-10-02,5
280,2050-10-08,1
284,2050-10-12,3
287,2050-10-15,5
291,2050-10-19,10
293,2050-10-21,8
297,2050-10-25,2
298,2050-10-26,8
311,2050-11-08,12
323,2050-11-20,4
328,2050-11-25,4
330,2050-11-27,2
338,2050-12-05,6
341,2050-12-08,2
346,2050-12-13,7
349,2050-12-16,12
350,2050-12-17,5
360,2050-12-27,2
363,2050-12-30,1
364,2050-12-31,2
