Day of Year,Date,Weight
11,2050-01-12,20
14,2050-01-15,4
32,2050-02-02,7
36,2050-02-06,23
75,2050-03-17,12
77,2050-03-19,6
100,2050-04-11,4
136,2050-05-17,8
141,2050-05-22,22
144,2050-05-25,10
147,2050-05-28,3
170,2050-06-20,4
175,2050-06-25,10
178,2050-06-28,6
186,2050-07-06,11
199,2050-07-19,3
204,2050-07-24,16
215,2050-08-04,2
229,2050-08-18,4
233,2050-08-22,10
234,2050-08-23,13
238,2050-08-27,13
245,2050-09-03,9
272,2050-09-30,14
281,2050-10-09,10
282,2050-10-10,14
285,2050-10-13,18
288,2050-10-16,14
293,2050-10-21,12
308,2050-11-05,8
319,2050-11-16,16
320,2050-11-17,15
336,2050-12-03,8
342,2050-12-09,9
347,2050-12-14,7
