Day of Year,Date,Weight
1,2050-01-02,1
2,2050-01-03,1
4,2050-01-05,2
12,2050-01-13,11
13,2050-01-14,3
15,2050-01-16,3
20,2050-01-21,2
27,2050-01-28,9
28,2050-01-29,4
29,2050-01-30,4
35,2050-02-05,4
38,2050-02-08,6
40,2050-02-10,6
46,2050-02-16,12
52,2050-02-22,5
58,2050-02-28,6
63,2050-03-05,2
84,2050-03-26,6
87,2050-03-29,5
93,2050-04-04,4
94,2050-04-05,7
98,2050-04-09,3
108,2050-04-19,6
113,2050-04-24,8
114,2050-04-25,7
117,2050-04-28,4
125,2050-05-06,4
126,2050-05-07,2
133,2050-05-14,2
153,2050-06-03,7
161,2050-06-11,3
163,2050-06-13,8
172,2050-06-22,2
180,2050-06-30,1
181,2050-07-01,2
185,2050-07-05,2
195,2050-07-15,2
197,2050-07-17,3
199,2050-07-19,1
202,2050-07-22,3
203,2050-07-23,3
204,2050-07-24,1
205,2050-07-25,3
206,2050-07-26,4
207,2050-07-27,2
209,2050-07-29,4
216,2050-08-05,2
219,2050-08-08,7
220,2050-08-09,4
221,2050-08-10,3
223,2050-08-12,4
228,2050-08-17,5
230,2050-08-19,1
231,2050-08-20,2
232,2050-08-21,4
234,2050-08-23,3
240,2050-08-29,4
241,2050-08-30,4
243,2050-09-01,4
257,2050-09-15,4
260,2050-09-18,7
266,2050-09-24,5
268,2050-09-26,17
273,2050-10-01,3
276,2050-10-04,14
291,2050-10-19,7
299,2050-10-27,14
301,2050-10-29,4
302,2050-10-30,1
304,2050-11-01,1
307,2050-11-04,10
309,2050-11-06,7
322,2050-11-19,5
333,2050-11-30,9
341,2050-12-08,4
346,2050-12-13,4
348,2050-12-15,5
349,2050-12-16,5
350,2050-12-17,2
