Day of Year,Date,Weight
0,2050-01-01,1
9,2050-01-10,16
13,2050-01-14,4
14,2050-01-15,2
15,2050-01-16,4
23,2050-01-24,11
34,2050-02-04,4
46,2050-02-16,8
50,2050-02-20,15
59,2050-03-01,10
60,2050-03-02,10
70,2050-03-12,6
75,2050-03-17,5
91,2050-04-02,8
101,2050-04-12,7
104,2050-04-15,5
109,2050-04-20,6
112,2050-04-23,2
118,2050-04-29,8
123,2050-05-04,10
128,2050-05-09,9
132,2050-05-13,3
143,2050-05-24,9
151,2050-06-01,10
154,2050-06-04,4
165,2050-06-15,3
167,2050-06-17,4
171,2050-06-21,2
172,2050-06-22,1
173,2050-06-23,1
179,2050-06-29,4
188,2050-07-08,2
189,2050-07-09,5
190,2050-07-10,8
197,2050-07-17,1
198,2050-07-18,1
199,2050-07-19,1
205,2050-07-25,5
210,2050-07-30,2
217,2050-08-06,4
219,2050-08-08,6
228,2050-08-17,5
231,2050-08-20,4
235,2050-08-24,9
239,2050-08-28,2
246,2050-09-04,2
248,2050-09-06,4
250,2050-09-08,3
251,2050-09-09,1
252,2050-09-10,3
257,2050-09-15,7
265,2050-09-23,5
268,2050-09-26,15
270,2050-09-28,9
277,2050-10-05,5
280,2050-10-08,4
282,2050-10-10,9
287,2050-10-15,4
291,2050-10-19,6
295,2050-10-23,6
316,2050-11-13,5
327,2050-11-24,8
328,2050-11-25,5
329,2050-11-26,9
358,2050-12-25,8
