Day of Year,Date,Weight
8,2050-01-09,18
10,2050-01-11,6
28,2050-01-29,10
36,2050-02-06,20
58,2050-02-28,5
75,2050-03-17,9
76,2050-03-18,7
92,2050-04-03,21
104,2050-04-15,7
109,2050-04-20,11
119,2050-04-30,1
126,2050-05-07,9
143,2050-05-24,10
145,2050-05-26,14
150,2050-05-31,9
158,2050-06-08,10
163,2050-06-13,3
179,2050-06-29,3
185,2050-07-05,4
186,2050-07-06,9
198,2050-07-18,2
199,2050-07-19,2
208,2050-07-28,3
219,2050-08-08,9
221,2050-08-10,7
228,2050-08-17,3
231,2050-08-20,7
234,2050-08-23,6
235,2050-08-24,14
238,2050-08-27,6
254,2050-09-12,5
260,2050-09-18,6
279,2050-10-07,10
285,2050-10-13,24
287,2050-10-15,12
288,2050-10-16,9
314,2050-11-11,6
328,2050-11-25,9
332,2050-11-29,8
358,2050-12-25,8
362,2050-12-29,12
364,2050-12-31,11
