Day of Year,Date,Weight
2,2050-01-03,3
5,2050-01-06,6
14,2050-01-15,3
21,2050-01-22,2
30,2050-01-31,5
34,2050-02-04,6
36,2050-02-06,13
56,2050-02-26,2
57,2050-02-27,4
58,2050-02-28,4
70,2050-03-12,2
76,2050-03-18,1
77,2050-03-19,5
94,2050-04-05,1
102,2050-04-13,2
104,2050-04-15,5
126,2050-05-07,4
129,2050-05-10,4
134,2050-05-15,2
136,2050-05-17,7
141,2050-05-22,8
142,2050-05-23,4
144,2050-05-25,7
147,2050-05-28,3
148,2050-05-29,1
149,2050-05-30,2
171,2050-06-21,1
174,2050-06-24,5
178,2050-06-28,4
181,2050-07-01,1
186,2050-07-06,8
195,2050-07-15,4
198,2050-07-18,1
199,2050-07-19,2
204,2050-07-24,8
210,2050-07-30,4
212,2050-08-01,6
215,2050-08-04,2
216,2050-08-05,2
217,2050-08-06,3
219,2050-08-08,1
220,2050-08-09,4
228,2050-08-17,3
231,2050-08-20,2
233,2050-08-22,4
234,2050-08-23,7
235,2050-08-24,3
242,2050-08-31,7
245,2050-09-03,8
251,2050-09-09,1
254,2050-09-12,7
256,2050-09-14,2
259,2050-09-17,3
260,2050-09-18,5
263,2050-09-21,8
264,2050-09-22,11
266,2050-09-24,3
272,2050-09-30,7
281,2050-10-09,6
284,2050-10-12,5
287,2050-10-15,3
288,2050-10-16,11
293,2050-10-21,5
298,2050-10-26,13
307,2050-11-04,2
320,2050-11-17,6
321,2050-11-18,4
322,2050-11-19,3
325,2050-11-22,16
328,2050-11-25,4
331,2050-11-28,8
335,2050-12-02,2
338,2050-12-05,6
347,2050-12-14,4
350,2050-12-17,3
354,2050-12-21,12
356,2050-12-23,6
362,2050-12-29,3
