Day of Year,Date,Weight
28,2050-01-29,8
36,2050-02-06,16
50,2050-02-20,13
56,2050-02-26,3
58,2050-02-28,6
59,2050-03-01,9
61,2050-03-03,6
71,2050-03-13,7
76,2050-03-18,3
87,2050-03-29,3
92,2050-04-03,10
101,2050-04-12,11
104,2050-04-15,9
117,2050-04-28,8
119,2050-04-30,1
127,2050-05-08,8
130,2050-05-11,9
137,2050-05-18,11
143,2050-05-24,10
145,2050-05-26,19
148,2050-05-29,1
151,2050-06-01,11
167,2050-06-17,9
172,2050-06-22,1
184,2050-07-04,7
186,2050-07-06,6
189,2050-07-09,5
193,2050-07-13,2
195,2050-07-15,2
197,2050-07-17,2
199,2050-07-19,1
205,2050-07-25,5
212,2050-08-01,4
215,2050-08-04,1
216,2050-08-05,1
219,2050-08-08,8
228,2050-08-17,3
236,2050-08-25,8
239,2050-08-28,2
242,2050-08-31,5
244,2050-09-02,2
263,2050-09-21,10
264,2050-09-22,8
266,2050-09-24,13
273,2050-10-01,8
296,2050-10-24,11
328,2050-11-25,6
329,2050-11-26,11
343,2050-12-10,5
346,2050-12-13,16
354,2050-12-21,11
358,2050-12-25,10
