Day of Year,Date,Weight
3,2050-01-04,2
5,2050-01-06,5
16,2050-01-17,5
34,2050-02-04,8
36,2050-02-06,20
41,2050-02-11,6
61,2050-03-03,8
70,2050-03-12,3
82,2050-03-24,1
91,2050-04-02,5
96,2050-04-07,8
103,2050-04-14,5
105,2050-04-16,6
109,2050-04-20,5
110,2050-04-21,3
112,2050-04-23,6
129,2050-05-10,5
138,2050-05-19,6
140,2050-05-21,2
144,2050-05-25,8
159,2050-06-09,3
165,2050-06-15,5
168,2050-06-18,7
170,2050-06-20,5
172,2050-06-22,1
174,2050-06-24,4
187,2050-07-07,1
189,2050-07-09,3
190,2050-07-10,1
191,2050-07-11,3
193,2050-07-13,3
194,2050-07-14,3
195,2050-07-15,4
197,2050-07-17,1
198,2050-07-18,1
199,2050-07-19,1
204,2050-07-24,4
207,2050-07-27,5
212,2050-08-01,6
213,2050-08-02,6
215,2050-08-04,2
216,2050-08-05,2
218,2050-08-07,1
225,2050-08-14,2
234,2050-08-23,6
240,2050-08-29,3
245,2050-09-03,5
251,2050-09-09,5
254,2050-09-12,5
258,2050-09-16,7
262,2050-09-20,6
264,2050-09-22,9
266,2050-09-24,3
269,2050-09-27,4
275,2050-10-03,5
281,2050-10-09,6
284,2050-10-12,4
287,2050-10-15,6
288,2050-10-16,10
291,2050-10-19,11
307,2050-11-04,2
308,2050-11-05,5
313,2050-11-10,6
317,2050-11-14,8
322,2050-11-19,7
331,2050-11-28,8
340,2050-12-07,8
354,2050-12-21,16
356,2050-12-23,6
357,2050-12-24,5
362,2050-12-29,8
