Day of Year,Date,Weight
5,2050-01-06,5
9,2050-01-10,6
21,2050-01-22,1
34,2050-02-04,7
36,2050-02-06,12
48,2050-02-18,3
58,2050-02-28,4
61,2050-03-03,6
71,2050-03-13,12
77,2050-03-19,3
81,2050-03-23,2
86,2050-03-28,5
90,2050-04-01,2
94,2050-04-05,2
108,2050-04-19,2
112,2050-04-23,2
120,2050-05-01,1
126,2050-05-07,4
131,2050-05-12,5
133,2050-05-14,2
141,2050-05-22,8
142,2050-05-23,3
146,2050-05-27,2
147,2050-05-28,3
148,2050-05-29,1
151,2050-06-01,5
152,2050-06-02,5
153,2050-06-03,2
154,2050-06-04,3
160,2050-06-10,2
164,2050-06-14,6
169,2050-06-19,3
170,2050-06-20,2
171,2050-06-21,1
172,2050-06-22,1
174,2050-06-24,5
180,2050-06-30,2
181,2050-07-01,2
185,2050-07-05,2
187,2050-07-07,1
194,2050-07-14,3
195,2050-07-15,4
197,2050-07-17,2
199,2050-07-19,1
207,2050-07-27,6
208,2050-07-28,3
210,2050-07-30,6
212,2050-08-01,6
215,2050-08-04,2
216,2050-08-05,2
218,2050-08-07,1
221,2050-08-10,4
225,2050-08-14,3
231,2050-08-20,3
235,2050-08-24,5
247,2050-09-05,6
253,2050-09-11,5
254,2050-09-12,5
260,2050-09-18,6
263,2050-09-21,8
264,2050-09-22,7
266,2050-09-24,3
278,2050-10-06,3
279,2050-10-07,4
281,2050-10-09,7
282,2050-10-10,7
287,2050-10-15,6
288,2050-10-16,10
293,2050-10-21,6
304,2050-11-01,2
305,2050-11-02,6
308,2050-11-05,6
311,2050-11-08,12
321,2050-11-18,5
329,2050-11-26,8
331,2050-11-28,8
334,2050-12-01,5
338,2050-12-05,6
340,2050-12-07,9
342,2050-12-09,5
343,2050-12-10,3
347,2050-12-14,4
362,2050-12-29,5
364,2050-12-31,2
