Day of Year,Date,Weight
0,2050-01-01,1
1,2050-01-02,2
2,2050-01-03,2
9,2050-01-10,14
11,2050-01-12,5
14,2050-01-15,2
15,2050-01-16,2
18,2050-01-19,2
25,2050-01-26,18
26,2050-01-27,4
35,2050-02-05,2
55,2050-02-25,18
84,2050-03-26,9
87,2050-03-29,5
90,2050-04-01,1
94,2050-04-05,10
97,2050-04-08,6
102,2050-04-13,7
105,2050-04-16,3
109,2050-04-20,8
115,2050-04-26,4
120,2050-05-01,1
125,2050-05-06,8
141,2050-05-22,7
143,2050-05-24,3
157,2050-06-07,14
165,2050-06-15,9
167,2050-06-17,4
171,2050-06-21,1
173,2050-06-23,1
176,2050-06-26,4
180,2050-06-30,1
181,2050-07-01,4
188,2050-07-08,3
193,2050-07-13,3
194,2050-07-14,1
195,2050-07-15,2
197,2050-07-17,2
198,2050-07-18,2
199,2050-07-19,1
203,2050-07-23,1
205,2050-07-25,2
206,2050-07-26,5
207,2050-07-27,3
210,2050-07-30,4
214,2050-08-03,1
217,2050-08-06,2
219,2050-08-08,7
221,2050-08-10,1
224,2050-08-13,1
228,2050-08-17,3
229,2050-08-18,4
234,2050-08-23,4
237,2050-08-26,3
238,2050-08-27,1
240,2050-08-29,3
242,2050-08-31,5
244,2050-09-02,2
245,2050-09-03,6
248,2050-09-06,1
251,2050-09-09,1
256,2050-09-14,4
259,2050-09-17,5
263,2050-09-21,15
265,2050-09-23,7
271,2050-09-29,7
276,2050-10-04,8
284,2050-10-12,11
302,2050-10-30,1
310,2050-11-07,1
314,2050-11-11,5
324,2050-11-21,8
325,2050-11-22,14
328,2050-11-25,1
349,2050-12-16,2
352,2050-12-19,7
353,2050-12-20,5
363,2050-12-30,3
364,2050-12-31,5
