Day of Year,Date,Weight
9,2050-01-10,14
10,2050-01-11,1
15,2050-01-16,4
16,2050-01-17,9
24,2050-01-25,7
34,2050-02-04,3
49,2050-02-19,6
50,2050-02-20,17
54,2050-02-24,8
59,2050-03-01,8
70,2050-03-12,5
90,2050-04-01,4
100,2050-04-11,6
104,2050-04-15,4
117,2050-04-28,9
119,2050-04-30,1
123,2050-05-04,7
128,2050-05-09,9
130,2050-05-11,8
132,2050-05-13,3
135,2050-05-16,7
143,2050-05-24,7
150,2050-05-31,8
154,2050-06-04,6
158,2050-06-08,6
167,2050-06-17,5
172,2050-06-22,2
177,2050-06-27,11
182,2050-07-02,3
184,2050-07-04,7
185,2050-07-05,3
186,2050-07-06,8
193,2050-07-13,2
197,2050-07-17,2
204,2050-07-24,3
209,2050-07-29,7
216,2050-08-05,1
219,2050-08-08,8
221,2050-08-10,5
222,2050-08-11,1
231,2050-08-20,4
235,2050-08-24,8
236,2050-08-25,6
242,2050-08-31,3
262,2050-09-20,11
265,2050-09-23,6
282,2050-10-10,10
284,2050-10-12,10
294,2050-10-22,1
297,2050-10-25,11
300,2050-10-28,8
301,2050-10-29,3
314,2050-11-11,6
316,2050-11-13,4
318,2050-11-15,2
328,2050-11-25,4
332,2050-11-29,6
349,2050-12-16,8
351,2050-12-18,6
358,2050-12-25,8
364,2050-12-31,5
