Day of Year,Date,Weight
11,2050-01-12,14
13,2050-01-14,4
16,2050-01-17,3
26,2050-01-27,3
34,2050-02-04,6
36,2050-02-06,12
50,2050-02-20,3
52,2050-02-22,3
58,2050-02-28,5
60,2050-03-02,4
73,2050-03-15,6
77,2050-03-19,4
83,2050-03-25,2
84,2050-03-26,2
86,2050-03-28,6
91,2050-04-02,4
95,2050-04-06,2
99,2050-04-10,5
100,2050-04-11,3
104,2050-04-15,6
106,2050-04-17,2
112,2050-04-23,3
113,2050-04-24,2
115,2050-04-26,3
116,2050-04-27,3
118,2050-04-29,1
120,2050-05-01,2
124,2050-05-05,1
141,2050-05-22,13
152,2050-06-02,5
155,2050-06-05,7
167,2050-06-17,2
168,2050-06-18,5
171,2050-06-21,1
172,2050-06-22,1
173,2050-06-23,2
174,2050-06-24,4
175,2050-06-25,5
177,2050-06-27,5
178,2050-06-28,6
179,2050-06-29,3
187,2050-07-07,1
188,2050-07-08,2
189,2050-07-09,3
195,2050-07-15,4
197,2050-07-17,2
207,2050-07-27,6
211,2050-07-31,2
212,2050-08-01,5
213,2050-08-02,7
218,2050-08-07,2
221,2050-08-10,5
226,2050-08-15,2
228,2050-08-17,2
234,2050-08-23,7
237,2050-08-26,3
238,2050-08-27,1
243,2050-09-01,1
245,2050-09-03,5
247,2050-09-05,3
251,2050-09-09,1
258,2050-09-16,4
261,2050-09-19,7
266,2050-09-24,3
273,2050-10-01,2
278,2050-10-06,3
282,2050-10-10,7
285,2050-10-13,14
288,2050-10-16,6
293,2050-10-21,5
295,2050-10-23,7
300,2050-10-28,6
304,2050-11-01,2
307,2050-11-04,3
311,2050-11-08,10
321,2050-11-18,2
322,2050-11-19,4
325,2050-11-22,14
335,2050-12-02,2
337,2050-12-04,1
338,2050-12-05,3
346,2050-12-13,6
350,2050-12-17,4
356,2050-12-23,4
359,2050-12-26,2
362,2050-12-29,5
364,2050-12-31,2
