Day of Year,Date,Weight
3,2050-01-04,2
4,2050-01-05,4
9,2050-01-10,19
13,2050-01-14,8
20,2050-01-21,3
36,2050-02-06,12
55,2050-02-25,18
57,2050-02-27,29
73,2050-03-15,19
114,2050-04-25,22
132,2050-05-13,10
135,2050-05-16,21
154,2050-06-04,9
175,2050-06-25,8
177,2050-06-27,15
181,2050-07-01,6
186,2050-07-06,4
194,2050-07-14,7
197,2050-07-17,3
198,2050-07-18,3
200,2050-07-20,4
206,2050-07-26,8
216,2050-08-05,2
219,2050-08-08,8
221,2050-08-10,2
228,2050-08-17,10
237,2050-08-26,7
242,2050-08-31,11
254,2050-09-12,18
259,2050-09-17,8
281,2050-10-09,2
284,2050-10-12,17
300,2050-10-28,16
314,2050-11-11,7
329,2050-11-26,9
334,2050-12-01,14
