Day of Year,Date,Weight
3,2050-01-04,2
4,2050-01-05,6
10,2050-01-11,23
29,2050-01-30,18
32,2050-02-02,17
34,2050-02-04,7
48,2050-02-18,12
62,2050-03-04,8
95,2050-04-06,17
109,2050-04-20,12
132,2050-05-13,9
135,2050-05-16,25
165,2050-06-15,12
172,2050-06-22,2
175,2050-06-25,7
181,2050-07-01,7
183,2050-07-03,10
191,2050-07-11,1
194,2050-07-14,5
197,2050-07-17,6
204,2050-07-24,1
209,2050-07-29,9
212,2050-08-01,2
220,2050-08-09,9
223,2050-08-12,4
232,2050-08-21,6
250,2050-09-08,9
259,2050-09-17,14
268,2050-09-26,22
279,2050-10-07,14
283,2050-10-11,22
300,2050-10-28,12
313,2050-11-10,9
320,2050-11-17,14
349,2050-12-16,5
364,2050-12-31,7
