Day of Year,Date,Weight
0,2050-01-01,5
9,2050-01-10,6
12,2050-01-13,2
13,2050-01-14,5
15,2050-01-16,3
22,2050-01-23,2
35,2050-02-05,10
36,2050-02-06,12
52,2050-02-22,3
53,2050-02-23,5
58,2050-02-28,4
70,2050-03-12,3
75,2050-03-17,5
77,2050-03-19,4
82,2050-03-24,2
91,2050-04-02,5
99,2050-04-10,4
102,2050-04-13,1
103,2050-04-14,5
105,2050-04-16,5
106,2050-04-17,1
110,2050-04-21,2
116,2050-04-27,2
118,2050-04-29,1
120,2050-05-01,1
126,2050-05-07,4
130,2050-05-11,2
134,2050-05-15,1
135,2050-05-16,2
138,2050-05-19,3
141,2050-05-22,8
144,2050-05-25,6
147,2050-05-28,3
151,2050-06-01,5
163,2050-06-13,1
164,2050-06-14,4
169,2050-06-19,2
171,2050-06-21,1
172,2050-06-22,1
173,2050-06-23,1
174,2050-06-24,4
175,2050-06-25,4
176,2050-06-26,4
179,2050-06-29,2
182,2050-07-02,4
187,2050-07-07,1
190,2050-07-10,1
194,2050-07-14,2
195,2050-07-15,2
197,2050-07-17,2
199,2050-07-19,2
201,2050-07-21,1
202,2050-07-22,1
205,2050-07-25,3
210,2050-07-30,5
213,2050-08-02,3
214,2050-08-03,2
216,2050-08-05,2
217,2050-08-06,2
220,2050-08-09,2
221,2050-08-10,1
225,2050-08-14,2
230,2050-08-19,1
234,2050-08-23,6
235,2050-08-24,3
239,2050-08-28,8
242,2050-08-31,4
245,2050-09-03,6
250,2050-09-08,2
259,2050-09-17,4
260,2050-09-18,6
264,2050-09-22,7
266,2050-09-24,3
274,2050-10-02,6
281,2050-10-09,6
285,2050-10-13,7
287,2050-10-15,3
288,2050-10-16,9
291,2050-10-19,9
293,2050-10-21,5
297,2050-10-25,1
300,2050-10-28,5
307,2050-11-04,2
317,2050-11-14,7
320,2050-11-17,5
321,2050-11-18,2
322,2050-11-19,3
324,2050-11-21,5
330,2050-11-27,2
331,2050-11-28,9
335,2050-12-02,2
338,2050-12-05,6
340,2050-12-07,6
341,2050-12-08,2
350,2050-12-17,3
354,2050-12-21,10
362,2050-12-29,3
363,2050-12-30,1
364,2050-12-31,2
