Day of Year,Date,Weight
4,2050-01-05,4
9,2050-01-10,22
13,2050-01-14,8
14,2050-01-15,2
15,2050-01-16,2
26,2050-01-27,5
36,2050-02-06,13
48,2050-02-18,7
55,2050-02-25,9
91,2050-04-02,7
94,2050-04-05,15
97,2050-04-08,4
98,2050-04-09,8
109,2050-04-20,11
113,2050-04-24,24
115,2050-04-26,4
139,2050-05-20,11
141,2050-05-22,8
147,2050-05-28,7
165,2050-06-15,12
172,2050-06-22,2
173,2050-06-23,2
176,2050-06-26,5
185,2050-07-05,2
186,2050-07-06,2
189,2050-07-09,3
190,2050-07-10,6
195,2050-07-15,2
197,2050-07-17,2
203,2050-07-23,2
210,2050-07-30,4
214,2050-08-03,1
216,2050-08-05,2
218,2050-08-07,3
219,2050-08-08,7
221,2050-08-10,2
225,2050-08-14,6
229,2050-08-18,6
234,2050-08-23,9
237,2050-08-26,3
244,2050-09-02,2
245,2050-09-03,6
248,2050-09-06,2
251,2050-09-09,2
257,2050-09-15,6
270,2050-09-28,12
271,2050-09-29,12
284,2050-10-12,11
293,2050-10-21,6
314,2050-11-11,7
323,2050-11-20,9
325,2050-11-22,15
329,2050-11-26,8
354,2050-12-21,13
