Day of Year,Date,Weight
2,2050-01-03,2
9,2050-01-10,19
12,2050-01-13,14
18,2050-01-19,4
29,2050-01-30,6
35,2050-02-05,5
46,2050-02-16,13
48,2050-02-18,9
50,2050-02-20,19
73,2050-03-15,13
97,2050-04-08,7
98,2050-04-09,5
112,2050-04-23,2
113,2050-04-24,15
115,2050-04-26,12
125,2050-05-06,4
134,2050-05-15,26
136,2050-05-17,10
150,2050-05-31,7
161,2050-06-11,5
163,2050-06-13,12
183,2050-07-03,6
189,2050-07-09,3
191,2050-07-11,5
195,2050-07-15,3
197,2050-07-17,4
198,2050-07-18,2
216,2050-08-05,2
218,2050-08-07,4
219,2050-08-08,7
220,2050-08-09,8
221,2050-08-10,3
223,2050-08-12,7
241,2050-08-30,4
243,2050-09-01,6
256,2050-09-14,4
259,2050-09-17,11
276,2050-10-04,18
280,2050-10-08,1
287,2050-10-15,8
290,2050-10-18,6
307,2050-11-04,9
322,2050-11-19,7
336,2050-12-03,9
348,2050-12-15,4
358,2050-12-25,3
363,2050-12-30,12
