Day of Year,Date,Weight
5,2050-01-06,12
7,2050-01-08,2
8,2050-01-09,12
13,2050-01-14,5
23,2050-01-24,5
34,2050-02-04,7
40,2050-02-10,5
43,2050-02-13,3
46,2050-02-16,13
58,2050-02-28,4
68,2050-03-10,10
74,2050-03-16,7
93,2050-04-04,5
97,2050-04-08,6
104,2050-04-15,6
123,2050-05-04,7
124,2050-05-05,1
125,2050-05-06,1
126,2050-05-07,4
136,2050-05-17,4
137,2050-05-18,12
141,2050-05-22,13
147,2050-05-28,3
155,2050-06-05,8
164,2050-06-14,7
169,2050-06-19,3
171,2050-06-21,1
173,2050-06-23,2
175,2050-06-25,4
188,2050-07-08,3
189,2050-07-09,3
193,2050-07-13,5
194,2050-07-14,3
195,2050-07-15,4
198,2050-07-18,2
199,2050-07-19,3
200,2050-07-20,4
207,2050-07-27,6
210,2050-07-30,8
212,2050-08-01,9
226,2050-08-15,2
234,2050-08-23,9
235,2050-08-24,3
242,2050-08-31,4
245,2050-09-03,6
246,2050-09-04,2
252,2050-09-10,2
261,2050-09-19,11
270,2050-09-28,10
272,2050-09-30,9
282,2050-10-10,11
287,2050-10-15,4
288,2050-10-16,11
293,2050-10-21,9
304,2050-11-01,2
311,2050-11-08,11
314,2050-11-11,4
328,2050-11-25,4
329,2050-11-26,7
334,2050-12-01,5
338,2050-12-05,7
350,2050-12-17,4
360,2050-12-27,1
362,2050-12-29,5
