Day of Year,Date,Weight
11,2050-01-12,7
13,2050-01-14,3
15,2050-01-16,4
30,2050-01-31,5
31,2050-02-01,5
34,2050-02-04,6
36,2050-02-06,15
55,2050-02-25,3
59,2050-03-01,8
60,2050-03-02,7
70,2050-03-12,7
73,2050-03-15,13
83,2050-03-25,3
87,2050-03-29,4
90,2050-04-01,4
93,2050-04-04,11
97,2050-04-08,3
105,2050-04-16,6
116,2050-04-27,4
117,2050-04-28,4
126,2050-05-07,8
127,2050-05-08,10
130,2050-05-11,9
137,2050-05-18,8
141,2050-05-22,11
144,2050-05-25,9
150,2050-05-31,8
171,2050-06-21,2
172,2050-06-22,1
182,2050-07-02,3
186,2050-07-06,7
196,2050-07-16,5
197,2050-07-17,2
199,2050-07-19,1
207,2050-07-27,7
209,2050-07-29,6
216,2050-08-05,1
219,2050-08-08,6
221,2050-08-10,5
222,2050-08-11,1
234,2050-08-23,7
235,2050-08-24,8
236,2050-08-25,6
258,2050-09-16,4
264,2050-09-22,10
266,2050-09-24,7
273,2050-10-01,5
275,2050-10-03,4
277,2050-10-05,10
280,2050-10-08,3
286,2050-10-14,7
297,2050-10-25,13
309,2050-11-06,12
323,2050-11-20,5
328,2050-11-25,4
329,2050-11-26,8
335,2050-12-02,3
337,2050-12-04,6
346,2050-12-13,5
362,2050-12-29,6
