Day of Year,Date,Weight
2,2050-01-03,4
3,2050-01-04,2
9,2050-01-10,8
16,2050-01-17,4
18,2050-01-19,1
20,2050-01-21,2
21,2050-01-22,2
25,2050-01-26,6
34,2050-02-04,6
45,2050-02-15,7
47,2050-02-17,1
48,2050-02-18,4
50,2050-02-20,5
59,2050-03-01,3
62,2050-03-04,4
68,2050-03-10,3
84,2050-03-26,5
87,2050-03-29,6
99,2050-04-10,6
100,2050-04-11,9
104,2050-04-15,4
109,2050-04-20,7
113,2050-04-24,4
115,2050-04-26,5
125,2050-05-06,4
135,2050-05-16,9
136,2050-05-17,10
139,2050-05-20,5
148,2050-05-29,1
149,2050-05-30,1
151,2050-06-01,2
153,2050-06-03,4
155,2050-06-05,4
165,2050-06-15,11
174,2050-06-24,2
175,2050-06-25,2
179,2050-06-29,1
182,2050-07-02,3
184,2050-07-04,3
185,2050-07-05,1
186,2050-07-06,2
187,2050-07-07,1
189,2050-07-09,1
191,2050-07-11,1
192,2050-07-12,1
195,2050-07-15,2
199,2050-07-19,3
200,2050-07-20,1
201,2050-07-21,1
202,2050-07-22,1
204,2050-07-24,1
205,2050-07-25,4
208,2050-07-28,1
210,2050-07-30,1
211,2050-07-31,2
213,2050-08-02,1
214,2050-08-03,1
215,2050-08-04,3
216,2050-08-05,1
217,2050-08-06,1
218,2050-08-07,2
220,2050-08-09,3
223,2050-08-12,2
226,2050-08-15,2
231,2050-08-20,2
232,2050-08-21,3
233,2050-08-22,1
236,2050-08-25,5
237,2050-08-26,2
240,2050-08-29,3
241,2050-08-30,3
243,2050-09-01,1
244,2050-09-02,1
249,2050-09-07,2
250,2050-09-08,3
252,2050-09-10,2
256,2050-09-14,3
258,2050-09-16,3
259,2050-09-17,6
266,2050-09-24,9
268,2050-09-26,16
269,2050-09-27,4
290,2050-10-18,11
291,2050-10-19,6
293,2050-10-21,4
314,2050-11-11,4
317,2050-11-14,2
320,2050-11-17,7
322,2050-11-19,4
324,2050-11-21,5
325,2050-11-22,3
328,2050-11-25,3
333,2050-11-30,3
335,2050-12-02,7
337,2050-12-04,5
349,2050-12-16,3
354,2050-12-21,10
355,2050-12-22,6
360,2050-12-27,3
