Day of Year,Date,Weight
11,2050-01-12,12
16,2050-01-17,6
23,2050-01-24,8
27,2050-01-28,3
34,2050-02-04,7
36,2050-02-06,21
48,2050-02-18,3
60,2050-03-02,3
77,2050-03-19,5
96,2050-04-07,8
101,2050-04-12,9
104,2050-04-15,5
118,2050-04-29,1
137,2050-05-18,10
141,2050-05-22,12
143,2050-05-24,5
144,2050-05-25,10
147,2050-05-28,3
149,2050-05-30,2
171,2050-06-21,1
175,2050-06-25,7
176,2050-06-26,8
186,2050-07-06,8
195,2050-07-15,4
198,2050-07-18,2
200,2050-07-20,3
207,2050-07-27,7
211,2050-07-31,4
212,2050-08-01,6
213,2050-08-02,4
215,2050-08-04,2
218,2050-08-07,2
221,2050-08-10,5
223,2050-08-12,4
228,2050-08-17,3
237,2050-08-26,6
238,2050-08-27,5
245,2050-09-03,8
254,2050-09-12,7
256,2050-09-14,3
262,2050-09-20,6
266,2050-09-24,3
273,2050-10-01,5
274,2050-10-02,6
282,2050-10-10,11
285,2050-10-13,12
286,2050-10-14,3
287,2050-10-15,4
288,2050-10-16,10
293,2050-10-21,9
309,2050-11-06,7
328,2050-11-25,5
334,2050-12-01,6
336,2050-12-03,7
342,2050-12-09,9
348,2050-12-15,8
350,2050-12-17,2
354,2050-12-21,11
362,2050-12-29,7
364,2050-12-31,2
